#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3921     1.57261     2.10468  0.00754938
        3922     1.67489     2.10457  0.00754825
        3923     1.62091     2.10445  0.00754733
        3924     1.76403     2.10436   0.0075459
        3925     1.53915     2.10422  0.00754535
        3926       1.839     2.10415  0.00754374
        3927     2.09005     2.10415  0.00754182
        3928     1.94491     2.10411     0.00754
        3929     2.00071     2.10408  0.00753813
        3930     1.39779      2.1039  0.00753835
        3931     1.69951      2.1038  0.00753714
        3932     1.78304     2.10372  0.00753566
        3933     1.66095     2.10361  0.00753459
        3934     1.71588     2.10351  0.00753332
        3935      2.2368     2.10354  0.00753148
        3936     2.65485     2.10368  0.00753087
        3937     2.46659     2.10377  0.00752952
        3938     2.62098      2.1039  0.00752875
        3939       2.847     2.10409  0.00752921
        3940     3.05644     2.10434  0.00753117
        3941     2.49969     2.10444  0.00752993
        3942     2.26047     2.10448  0.00752812
        3943     2.51896     2.10458  0.00752695
        3944     2.65626     2.10472  0.00752634
        3945     2.54628     2.10483  0.00752526
        3946     2.12073     2.10484  0.00752336
        3947     2.28763     2.10488  0.00752159
        3948     1.95371     2.10484  0.00751979
        3949     1.42977     2.10467  0.00751983
        3950     1.65695     2.10456  0.00751878
        3951     1.28264     2.10435  0.00751975
        3952     1.24635     2.10413  0.00752098
        3953     1.56748       2.104   0.0075203
        3954     1.63187     2.10388  0.00751935
        3955     1.99388     2.10385   0.0075175
        3956     1.72991     2.10376  0.00751619
        3957     1.90001     2.10371  0.00751447
        3958     1.94889     2.10367  0.00751267
        3959     1.79247     2.10359  0.00751119
        3960     1.91592     2.10354  0.00750944
        3961     2.00528     2.10352  0.00750759
        3962     1.99524     2.10349  0.00750574
        3963     1.91984     2.10344  0.00750399
        3964     2.37729     2.10351  0.00750241
        3965     2.22502     2.10354  0.00750058
        3966     2.20189     2.10357  0.00749873
        3967     2.14506     2.10358  0.00749685
        3968     2.00006     2.10355  0.00749501
        3969     2.17859     2.10357  0.00749314
        3970     2.38802     2.10364   0.0074916
        3971     2.76562     2.10381  0.00749157
        3972     2.47463      2.1039  0.00749026
        3973     1.93491     2.10386   0.0074885
        3974     2.08905     2.10386  0.00748661
        3975     2.30177     2.10391   0.0074849
        3976     2.46353       2.104  0.00748356
        3977     2.67036     2.10414  0.00748303
        3978     3.03924     2.10437  0.00748484
        3979     2.51725     2.10448  0.00748368
        3980     2.23854     2.10451  0.00748188
        3981     2.09447     2.10451     0.00748
        3982     2.13763     2.10452  0.00747812
        3983     2.05764      2.1045  0.00747626
        3984     1.69931      2.1044  0.00747507
        3985     2.01863     2.10438  0.00747323
        3986     2.44676     2.10447  0.00747184
        3987     2.29441     2.10451  0.00747012
        3988     2.39224     2.10459   0.0074686
        3989     2.21319     2.10461  0.00746678
        3990     2.36087     2.10468  0.00746518
        3991     2.62737     2.10481  0.00746446
        3992     2.60288     2.10493  0.00746363
        3993     1.75379     2.10485  0.00746228
        3994     2.16958     2.10486  0.00746043
        3995     2.18881     2.10488  0.00745859
        3996     2.42331     2.10496  0.00745715
        3997     2.79613     2.10514  0.00745729
        3998      2.7868     2.10531  0.00745737
        3999     2.18177     2.10533  0.00745553
        4000     2.33092     2.10538  0.00745388
        4001     2.70674     2.10553  0.00745353
        4002     2.16239     2.10555  0.00745169
        4003     2.14662     2.10556  0.00744983
        4004     2.47476     2.10565  0.00744854
        4005     2.58521     2.10577  0.00744764
        4006     2.47433     2.10586  0.00744635
        4007      3.1022     2.10611  0.00744864
        4008     3.34919     2.10642  0.00745324
        4009       3.069     2.10666  0.00745525
        4010     2.88346     2.10685   0.0074559
        4011     2.85417     2.10704  0.00745637
        4012     2.35393      2.1071  0.00745477
        4013     2.35316     2.10716  0.00745316
        4014     2.66882      2.1073  0.00745262
        4015     2.46929     2.10739  0.00745131
        4016     2.39946     2.10747  0.00744981
        4017     2.46468     2.10755  0.00744848
        4018     2.45387     2.10764  0.00744713
        4019      2.2573     2.10768  0.00744537
        4020     2.28825     2.10772  0.00744365
        4021     2.35778     2.10778  0.00744206
        4022     2.03414     2.10777  0.00744023
        4023     1.89497     2.10771  0.00743857
        4024     1.74895     2.10762  0.00743726
        4025     2.05144     2.10761  0.00743542
        4026     2.03869     2.10759   0.0074336
        4027     1.90627     2.10754  0.00743192
        4028     1.65354     2.10743  0.00743093
        4029     1.80548     2.10736  0.00742946
        4030     1.85711     2.10729  0.00742788
        4031     1.72877      2.1072  0.00742663
        4032     1.88477     2.10714  0.00742499
        4033     2.20011     2.10717  0.00742319
        4034     2.49915     2.10726  0.00742198
        4035     2.47815     2.10736  0.00742071
        4036     2.43537     2.10744  0.00741932
        4037     2.13534     2.10745  0.00741748
        4038     1.87491     2.10739  0.00741587
        4039     1.84153     2.10732  0.00741433
        4040     1.75352     2.10723  0.00741301
        4041      1.6133     2.10711  0.00741218
        4042     2.07308      2.1071  0.00741035
        4043     1.90399     2.10705  0.00740869
        4044      2.2062     2.10708   0.0074069
        4045     2.66806     2.10722  0.00740637
        4046     2.75654     2.10738  0.00740627
        4047     1.71464     2.10728  0.00740508
        4048     1.61679     2.10716  0.00740424
        4049     1.92424     2.10711  0.00740255
        4050     1.71832     2.10702  0.00740135
        4051     1.23679      2.1068  0.00740263
        4052     1.53119     2.10666  0.00740217
        4053     1.60112     2.10654   0.0074014
        4054     1.45061     2.10637  0.00740134
        4055     1.72787     2.10628   0.0074001
        4056     1.76772      2.1062  0.00739875
        4057     1.94305     2.10616  0.00739703
        4058     1.85721      2.1061  0.00739546
        4059     1.70048       2.106  0.00739432
        4060     1.75379     2.10591  0.00739301
        4061     2.01359     2.10589  0.00739122
        4062     2.00237     2.10586  0.00738944
        4063     1.49966     2.10571  0.00738913
        4064     1.57878     2.10558  0.00738845
        4065     1.89767     2.10553  0.00738681
        4066     1.95134     2.10549  0.00738509
        4067     1.99321     2.10547  0.00738333
        4068     1.81078     2.10539  0.00738187
        4069      1.7528     2.10531  0.00738056
        4070     1.83752     2.10524  0.00737904
        4071     1.70406     2.10514  0.00737789
        4072     1.52639       2.105  0.00737744
        4073     1.99593     2.10497  0.00737568
        4074     1.89291     2.10492  0.00737405
        4075     2.35402     2.10498   0.0073725
        4076     2.43243     2.10506  0.00737113
        4077     2.44442     2.10515  0.00736979
        4078       2.139     2.10515  0.00736799
        4079     2.26875     2.10519  0.00736629
        4080     2.08389     2.10519  0.00736449
        4081     2.07994     2.10518  0.00736268
        4082     2.14645     2.10519  0.00736089
        4083     1.57809     2.10506  0.00736022
        4084     1.65149     2.10495  0.00735925
        4085     1.67167     2.10485  0.00735821
        4086     1.26307     2.10464   0.0073593
        4087     1.30874     2.10445  0.00736007
        4088     1.84819     2.10438  0.00735854
        4089     2.01062     2.10436  0.00735678
        4090     1.26429     2.10415  0.00735784
        4091     1.23352     2.10394  0.00735912
        4092      1.6114     2.10382  0.00735831
        4093      2.2366     2.10385  0.00735658
        4094     1.62769     2.10374   0.0073557
        4095     2.07383     2.10373  0.00735391
        4096     1.90171     2.10368  0.00735228
        4097     1.81488     2.10361  0.00735082
        4098     1.65287      2.1035  0.00734985
        4099     1.56844     2.10337  0.00734922
        4100     1.01667      2.1031  0.00735221
        4101     1.32193     2.10291  0.00735288
        4102     1.78314     2.10284   0.0073515
        4103     1.92137     2.10279  0.00734984
        4104     1.55258     2.10266  0.00734927
        4105     1.65357     2.10255   0.0073483
        4106     1.92717     2.10251  0.00734663
        4107     2.05804      2.1025  0.00734485
        4108     2.07997     2.10249  0.00734306
        4109     2.24309     2.10252  0.00734136
        4110     2.02332      2.1025   0.0073396
        4111     2.11781     2.10251  0.00733781
        4112     2.38757     2.10258  0.00733636
        4113     2.07519     2.10257  0.00733457
        4114     2.15429     2.10258   0.0073328
        4115      2.1226     2.10259  0.00733102
        4116     2.25809     2.10263  0.00732934
        4117     2.26478     2.10267  0.00732766
        4118     2.56887     2.10278  0.00732676
        4119     2.42561     2.10286   0.0073254
        4120     2.58639     2.10297  0.00732456
        4121     2.44743     2.10306  0.00732326
        4122     2.23604     2.10309  0.00732156
        4123      1.8792     2.10304  0.00731998
        4124     1.69315     2.10294  0.00731888
        4125     1.79557     2.10286  0.00731749
        4126     2.17863     2.10288  0.00731574
        4127     2.40864     2.10295  0.00731434
        4128     2.45145     2.10304  0.00731305
        4129     2.24754     2.10307  0.00731137
        4130     2.27348     2.10312  0.00730971
        4131     1.57227     2.10299  0.00730907
        4132     1.29234     2.10279  0.00730994
        4133     1.72013      2.1027  0.00730875
        4134     2.18761     2.10272  0.00730701
        4135     2.52463     2.10282  0.00730596
        4136     2.38245     2.10289  0.00730451
        4137      2.3539     2.10295  0.00730299
        4138     2.44591     2.10303   0.0073017
        4139     2.65584     2.10317  0.00730115
        4140     2.71968     2.10331  0.00730091
        4141     2.97647     2.10353  0.00730219
        4142     2.91726     2.10372  0.00730307
        4143     2.83018      2.1039  0.00730341
        4144     2.80618     2.10407  0.00730362
        4145     3.01288     2.10429  0.00730514
        4146     2.86646     2.10447  0.00730569
        4147     2.60937     2.10459  0.00730495
        4148     2.83506     2.10477  0.00730531
        4149     2.62289     2.10489  0.00730462
        4150     2.52318     2.10499  0.00730355
        4151     2.55657      2.1051   0.0073026
        4152     2.39088     2.10517  0.00730117
        4153     1.80601      2.1051  0.00729976
        4154     1.80778     2.10503  0.00729836
        4155     2.36982     2.10509  0.00729688
        4156     2.78933     2.10526  0.00729698
        4157     2.85756     2.10544  0.00729747
        4158     2.62244     2.10556  0.00729677
        4159     2.33206     2.10562  0.00729522
        4160      2.4098     2.10569  0.00729383
        4161     2.60673     2.10581  0.00729308
        4162     2.51673     2.10591  0.00729199
        4163      2.1634     2.10592  0.00729025
        4164     2.19321     2.10594  0.00728853
        4165     2.63176     2.10607  0.00728788
        4166     2.59022     2.10618  0.00728705
        4167      2.7911     2.10635  0.00728716
        4168       2.974     2.10656  0.00728838
        4169     3.16952     2.10681  0.00729109
        4170     3.52909     2.10715  0.00729732
        4171     3.57178      2.1075  0.00730401
        4172     3.15007     2.10775  0.00730653
        4173      3.0442     2.10798  0.00730823
        4174     2.65662     2.10811  0.00730766
        4175     2.81794     2.10828  0.00730789
        4176     2.88321     2.10847  0.00730849
        4177     3.20241     2.10873  0.00731143
        4178     3.34116     2.10902  0.00731563
        4179     3.04452     2.10925  0.00731731
        4180      2.5609     2.10935  0.00731635
        4181     2.85759     2.10953  0.00731679
        4182     2.72785     2.10968  0.00731654
        4183     2.79632     2.10985  0.00731663
        4184     2.68158     2.10998  0.00731615
        4185      2.8886     2.11017  0.00731677
        4186     2.46576     2.11025  0.00731552
        4187     2.55767     2.11036  0.00731455
        4188     2.58702     2.11047  0.00731369
        4189     2.73198     2.11062  0.00731345
        4190     2.68836     2.11076    0.007313
        4191     2.58166     2.11087  0.00731212
        4192     2.49416     2.11096  0.00731095
        4193     2.50051     2.11106  0.00730979
        4194      2.4353     2.11113  0.00730846
        4195     2.70281     2.11128  0.00730808
        4196     2.50253     2.11137  0.00730693
        4197     2.67684      2.1115  0.00730643
        4198     2.43783     2.11158  0.00730511
        4199     2.03546     2.11156  0.00730339
        4200     2.23517     2.11159  0.00730171
        4201     2.03734     2.11157  0.00729999
        4202     1.73932     2.11149  0.00729879
        4203      2.2257     2.11151  0.00729711
        4204     2.39282     2.11158  0.00729568
        4205     2.47235     2.11167  0.00729445
        4206     2.51575     2.11176  0.00729335
        4207     2.81325     2.11193  0.00729352
        4208     2.61459     2.11205  0.00729276
        4209     2.33954      2.1121  0.00729123
        4210     2.79542     2.11226   0.0072913
        4211      2.7734     2.11242  0.00729126
        4212     2.71861     2.11257  0.00729095
        4213     2.04033     2.11255  0.00728924
        4214     2.25714     2.11258  0.00728759
        4215     2.57463     2.11269  0.00728669
        4216     2.88038     2.11287  0.00728723
        4217     2.63767       2.113  0.00728657
        4218     2.89995     2.11319  0.00728723
        4219       2.717     2.11333  0.00728691
        4220     2.68151     2.11346  0.00728643
        4221     2.66703     2.11359  0.00728588
        4222     3.03101     2.11381  0.00728739
        4223     2.10422     2.11381  0.00728567
        4224     2.13285     2.11381  0.00728394
        4225     2.11111     2.11381  0.00728222
        4226      2.4459     2.11389  0.00728092
        4227     3.24601     2.11416  0.00728412
        4228     3.03028     2.11438  0.00728562
        4229      2.5485     2.11448  0.00728462
        4230     2.30027     2.11452  0.00728303
        4231     2.77899     2.11468    0.007283
        4232     2.49389     2.11477  0.00728183
        4233     2.31171     2.11482  0.00728026
        4234      1.9229     2.11477  0.00727868
        4235     2.17315     2.11478  0.00727698
        4236     1.74416      2.1147  0.00727579
        4237     1.89693     2.11465  0.00727425
        4238     1.85814     2.11458  0.00727279
        4239     1.84189     2.11452  0.00727136
        4240     1.85067     2.11446  0.00726991
        4241     2.13439     2.11446  0.00726819
        4242     2.12686     2.11447  0.00726648
        4243     2.21215     2.11449  0.00726481
        4244     1.98278     2.11446  0.00726316
        4245     2.32365     2.11451  0.00726162
        4246     2.22515     2.11453  0.00725995
        4247     2.22101     2.11456  0.00725829
        4248     2.30114      2.1146  0.00725671
        4249     1.99959     2.11458  0.00725505
        4250     1.95949     2.11454  0.00725344
        4251     2.29521     2.11458  0.00725186
        4252     2.08231     2.11457  0.00725015
        4253     1.83371     2.11451  0.00724875
        4254      1.6364      2.1144  0.00724792
        4255     2.20725     2.11442  0.00724625
        4256     1.89831     2.11437  0.00724472
        4257     1.97338     2.11433   0.0072431
        4258      2.2298     2.11436  0.00724145
        4259     2.55008     2.11446  0.00724047
        4260     2.73365     2.11461  0.00724023
        4261     2.62038     2.11473   0.0072395
        4262     2.23633     2.11476  0.00723786
        4263     2.59224     2.11487  0.00723703
        4264     2.37157     2.11493  0.00723558
        4265     2.72502     2.11507   0.0072353
        4266     2.50289     2.11516  0.00723417
        4267     2.16965     2.11517  0.00723249
        4268     1.93953     2.11513  0.00723091
        4269     1.96473      2.1151   0.0072293
        4270      2.2973     2.11514  0.00722774
        4271     2.69237     2.11528  0.00722731
        4272     2.54946     2.11538  0.00722633
        4273     2.19792      2.1154  0.00722467
        4274     2.57932     2.11551  0.00722379
        4275     2.38784     2.11557  0.00722238
        4276     2.29467     2.11561  0.00722081
        4277     2.63967     2.11573  0.00722017
        4278     2.57932     2.11584  0.00721929
        4279     2.37625      2.1159  0.00721786
        4280     2.18429     2.11592  0.00721619
        4281     2.12846     2.11592  0.00721451
        4282     1.95168     2.11588  0.00721292
        4283     1.99549     2.11585  0.00721129
        4284     2.28158     2.11589  0.00720971
        4285     1.94496     2.11585  0.00720814
        4286     2.09565     2.11585  0.00720646
        4287     2.22444     2.11587  0.00720483
        4288     2.13684     2.11588  0.00720315
        4289     2.13502     2.11588  0.00720147
        4290     1.88649     2.11583  0.00719999
        4291     1.62089     2.11571  0.00719923
        4292     1.82927     2.11565  0.00719787
        4293     1.76789     2.11557  0.00719665
        4294     1.87669     2.11551  0.00719518
        4295     2.13283     2.11552  0.00719351
        4296      2.3153     2.11556  0.00719199
        4297     2.41261     2.11563  0.00719065
        4298     2.15046     2.11564  0.00718898
        4299     2.27811     2.11568   0.0071874
        4300     2.13196     2.11568  0.00718573
        4301     2.13913     2.11569  0.00718406
        4302     2.42895     2.11576  0.00718276
        4303     2.22063     2.11578  0.00718114
        4304     2.36399     2.11584   0.0071797
        4305     2.59194     2.11595  0.00717888
        4306     2.44301     2.11603  0.00717762
        4307     2.03662     2.11601  0.00717597
        4308     2.02893     2.11599  0.00717434
        4309      2.2161     2.11601  0.00717271
        4310      2.5153      2.1161  0.00717164
        4311     2.23164     2.11613  0.00717003
        4312     2.72548     2.11627  0.00716976
        4313     2.90186     2.11646  0.00717041
        4314      2.5966     2.11657  0.00716961
        4315     2.63018     2.11669  0.00716894
        4316       2.782     2.11684  0.00716894
        4317     2.48706     2.11693  0.00716779
        4318     2.28617     2.11696  0.00716623
        4319     2.42756     2.11704  0.00716494
        4320     2.56957     2.11714  0.00716404
        4321     2.09269     2.11714  0.00716239
        4322     2.19596     2.11715  0.00716075
        4323     1.97794     2.11712  0.00715917
        4324     2.03776      2.1171  0.00715754
        4325     1.97983     2.11707  0.00715595
        4326     2.25851      2.1171  0.00715437
        4327     2.14726     2.11711  0.00715272
        4328     2.05612      2.1171  0.00715108
        4329     2.62498     2.11721   0.0071504
        4330     2.69508     2.11735  0.00714999
        4331     2.32856      2.1174   0.0071485
        4332     2.20579     2.11742  0.00714688
        4333     1.76108     2.11733  0.00714571
        4334     2.12084     2.11734  0.00714406
        4335     2.38666      2.1174  0.00714268
        4336     2.49989     2.11749  0.00714158
        4337     2.09765     2.11748  0.00713993
        4338     2.00117     2.11745  0.00713834
        4339     2.39852     2.11752  0.00713699
        4340     1.89835     2.11747  0.00713552
        4341     1.80842      2.1174  0.00713423
        4342     1.75612     2.11731  0.00713307
        4343       1.483     2.11717  0.00713293
        4344     1.53735     2.11703  0.00713253
        4345     1.77135     2.11696  0.00713134
        4346     2.01724     2.11693  0.00712973
        4347     2.03547     2.11691  0.00712812
        4348     1.72411     2.11682  0.00712705
        4349     1.30233     2.11664  0.00712787
        4350     1.20827     2.11643  0.00712929
        4351     1.54069     2.11629  0.00712888
        4352     1.65533     2.11619  0.00712803
        4353     1.76171     2.11611  0.00712686
        4354     1.46005     2.11596  0.00712681
        4355     1.47301     2.11581   0.0071267
        4356     1.50241     2.11567  0.00712646
        4357     1.61034     2.11555  0.00712577
        4358     1.37584     2.11538  0.00712615
        4359     1.21392     2.11518  0.00712752
        4360      1.5838     2.11505  0.00712693
        4361     1.83864     2.11499  0.00712557
        4362     1.86748     2.11493  0.00712417
        4363     2.12948     2.11494  0.00712253
        4364     2.07871     2.11493  0.00712091
        4365     2.03519     2.11491   0.0071193
        4366     1.85833     2.11485  0.00711791
        4367     1.57245     2.11473  0.00711736
        4368     1.72175     2.11464   0.0071163
        4369     1.65254     2.11453  0.00711546
        4370     1.76845     2.11445  0.00711427
        4371     2.35191     2.11451  0.00711285
        4372     2.29958     2.11455  0.00711135
        4373     2.15718     2.11456  0.00710973
        4374     2.11257     2.11456  0.00710811
        4375      2.4243     2.11463  0.00710683
        4376     2.72232     2.11477  0.00710657
        4377     2.35521     2.11482  0.00710516
        4378     2.53843     2.11492  0.00710419
        4379     2.77211     2.11507  0.00710415
        4380     3.05048     2.11528  0.00710574
        4381     3.51413      2.1156  0.00711129
        4382     3.86806       2.116   0.0071209
        4383     3.90095     2.11641  0.00713092
        4384     3.37057      2.1167  0.00713502
        4385      2.8715     2.11687  0.00713547
        4386     2.87326     2.11704  0.00713593
        4387     2.66894     2.11717  0.00713541
        4388     2.75511     2.11731  0.00713527
        4389     2.88962     2.11749  0.00713581
        4390     2.71039     2.11762  0.00713546
        4391     2.94233     2.11781  0.00713631
        4392     2.89566     2.11799  0.00713688
        4393     2.93112     2.11817  0.00713766
        4394     2.66179      2.1183  0.00713711
        4395     2.73248     2.11844  0.00713685
        4396     3.23293     2.11869  0.00713973
        4397     3.21211     2.11894  0.00714243
        4398     3.62952     2.11928  0.00714906
        4399     3.88615     2.11968  0.00715871
        4400     3.86182     2.12008  0.00716803
        4401     3.19423     2.12032  0.00717055
        4402     3.43451     2.12062  0.00717513
        4403     2.92707     2.12081  0.00717584
        4404     2.80188     2.12096  0.00717588
        4405     2.97445     2.12115  0.00717687
        4406     3.01963     2.12136  0.00717813
        4407     3.06573     2.12157   0.0071797
        4408     2.95759     2.12176  0.00718058
        4409     3.10079     2.12198  0.00718238
        4410     2.92125     2.12217  0.00718304
        4411     3.07282     2.12238  0.00718464
        4412     3.09148      2.1226  0.00718637
        4413     3.07069     2.12282  0.00718795
        4414     3.17388     2.12305  0.00719027
        4415      3.2855     2.12332  0.00719346
        4416     3.01047     2.12352  0.00719463
        4417     2.87024     2.12369  0.00719499
        4418     2.97528     2.12388  0.00719594
        4419     3.18945     2.12412  0.00719836
        4420     3.34236      2.1244    0.007202
        4421     3.41438     2.12469  0.00720628
        4422     3.44714     2.12499  0.00721085
        4423     2.98855     2.12518  0.00721187
        4424     3.17215     2.12542  0.00721412
        4425     2.78478     2.12557  0.00721403
        4426     2.56026     2.12567  0.00721307
        4427      2.8508     2.12583   0.0072133
        4428     3.00593     2.12603   0.0072144
        4429     2.72497     2.12616  0.00721404
        4430     2.81491     2.12632  0.00721409
        4431     2.67498     2.12644  0.00721352
        4432     2.84203      2.1266   0.0072137
        4433     2.53442      2.1267  0.00721266
        4434     2.72653     2.12683   0.0072123
        4435     2.93697     2.12701  0.00721299
        4436     2.95857      2.1272   0.0072138
        4437     3.11232     2.12742  0.00721559
        4438     3.27421     2.12768  0.00721859
        4439      3.0559     2.12789  0.00721999
        4440     2.70632     2.12802  0.00721954
        4441     2.52295     2.12811  0.00721846
        4442     2.45453     2.12818  0.00721721
        4443     2.57683     2.12829  0.00721629
        4444     2.41638     2.12835  0.00721496
        4445     2.48731     2.12843  0.00721379
        4446     2.30342     2.12847  0.00721228
        4447     2.50154     2.12855  0.00721114
        4448     2.31883      2.1286  0.00720965
        4449     2.75752     2.12874  0.00720941
        4450      2.7309     2.12887  0.00720906
        4451     2.70387       2.129   0.0072086
        4452     2.44899     2.12907  0.00720734
        4453     2.89619     2.12925  0.00720778
        4454     2.77472     2.12939  0.00720762
        4455     3.28627     2.12965  0.00721068
        4456     3.19963     2.12989  0.00721305
        4457      3.0614      2.1301  0.00721446
        4458     3.23462     2.13035   0.0072171
        4459     3.06308     2.13056  0.00721851
        4460     3.32154     2.13082  0.00722183
        4461     3.43148     2.13112  0.00722609
        4462     3.58186     2.13144  0.00723178
        4463     3.49237     2.13175  0.00723659
        4464      3.2537       2.132  0.00723933
        4465     3.00027     2.13219  0.00724032
        4466     3.08911     2.13241  0.00724187
        4467     2.60831     2.13251  0.00724103
        4468     2.66437     2.13263  0.00724039
        4469     2.54469     2.13272  0.00723936
        4470     2.62934     2.13283  0.00723859
        4471     2.27595     2.13287  0.00723704
        4472     2.71802       2.133  0.00723661
        4473     2.75989     2.13314  0.00723635
        4474     2.53005     2.13323  0.00723527
        4475     2.74485     2.13336  0.00723495
        4476     2.51675     2.13345  0.00723384
        4477     2.50998     2.13353  0.00723271
        4478     1.99263      2.1335  0.00723116
        4479     1.85851     2.13344  0.00722981
        4480     1.59369     2.13332   0.0072292
        4481     1.65062     2.13321  0.00722839
        4482     1.92809     2.13317  0.00722692
        4483     2.36008     2.13322  0.00722549
        4484     2.87074     2.13338  0.00722575
        4485     2.96446     2.13357  0.00722651
        4486     3.02474     2.13377  0.00722763
        4487     2.77136     2.13391  0.00722742
        4488     2.51186     2.13399   0.0072263
        4489     3.14841     2.13422  0.00722822
        4490     2.69685     2.13434   0.0072277
        4491     2.67471     2.13446  0.00722709
        4492     3.03564     2.13466  0.00722826
        4493     2.83981     2.13482  0.00722836
        4494     3.08207     2.13503  0.00722982
        4495     3.55361     2.13535   0.0072351
        4496     3.25427      2.1356  0.00723777
        4497     3.38105     2.13587  0.00724146
        4498     3.13906      2.1361  0.00724328
        4499     3.61614     2.13642  0.00724914
        4500      3.0785     2.13663  0.00725055
        4501     2.75885     2.13677  0.00725025
        4502     3.12428     2.13699  0.00725196
        4503     3.42909     2.13728  0.00725603
        4504     2.87601     2.13744  0.00725627
        4505     2.71665     2.13757   0.0072558
        4506     3.09682     2.13778  0.00725731
        4507     3.30224     2.13804   0.0072603
        4508     3.83135     2.13842  0.00726839
        4509         3.7     2.13876  0.00727503
        4510     3.44536     2.13905  0.00727918
        4511     3.19008     2.13929   0.0072813
        4512     3.19038     2.13952  0.00728341
        4513     2.97438     2.13971  0.00728414
        4514     3.10835     2.13992  0.00728569
        4515     3.61467     2.14025  0.00729139
        4516     3.79474     2.14061  0.00729898
        4517     3.71943     2.14096  0.00730573
        4518      3.6886      2.1413  0.00731214
        4519     3.27081     2.14155  0.00731479
        4520     3.55704     2.14187  0.00731987
        4521     3.37376     2.14214  0.00732332
        4522     3.42637     2.14242  0.00732721
        4523     3.27534     2.14268  0.00732987
        4524     3.61477       2.143  0.00733546
        4525     3.32798     2.14326  0.00733852
        4526     3.32952     2.14352  0.00734157
        4527     3.20619     2.14376   0.0073437
        4528     2.97192     2.14394  0.00734436
        4529     2.63799     2.14405  0.00734355
        4530     2.47603     2.14412  0.00734229
        4531      2.5869     2.14422  0.00734132
        4532      3.0208     2.14442  0.00734225
        4533     2.89675     2.14458  0.00734251
        4534     2.89085     2.14475  0.00734273
        4535     3.15607     2.14497   0.0073445
        4536     2.81951     2.14512  0.00734438
        4537     3.04805     2.14532  0.00734546
        4538     3.14202     2.14554  0.00734713
        4539      3.0953     2.14575  0.00734849
        4540     3.32548     2.14601  0.00735146
        4541     3.18725     2.14623  0.00735342
        4542     3.00961     2.14642  0.00735425
        4543     3.32373     2.14668   0.0073572
        4544     3.36031     2.14695  0.00736043
        4545     2.85047     2.14711  0.00736043
        4546      3.2948     2.14736  0.00736314
        4547     2.89953     2.14752  0.00736338
        4548     2.92808      2.1477  0.00736376
        4549     2.60348      2.1478  0.00736283
        4550      2.1937     2.14781  0.00736121
        4551     2.32169     2.14784   0.0073597
        4552     2.16813     2.14785  0.00735808
        4553     2.07903     2.14783  0.00735648
        4554     1.62945     2.14772  0.00735575
        4555     1.89795     2.14766  0.00735434
        4556     2.17112     2.14767  0.00735272
        4557     2.09691     2.14766  0.00735112
        4558     2.35706      2.1477  0.00734965
        4559     2.54583     2.14779  0.00734856
        4560     2.16838      2.1478  0.00734695
        4561     2.45003     2.14786  0.00734563
        4562      2.4811     2.14794  0.00734439
        4563     2.08543     2.14792  0.00734279
        4564      1.9992     2.14789  0.00734125
        4565     1.64421     2.14778  0.00734047
        4566     1.87383     2.14772  0.00733911
        4567     2.03402     2.14769  0.00733755
        4568     2.06417     2.14768  0.00733596
        4569     1.85997     2.14761  0.00733463
        4570      1.8633     2.14755  0.00733329
        4571     1.67066     2.14745  0.00733242
        4572     1.84584     2.14738  0.00733112
        4573     1.67263     2.14728  0.00733025
        4574      1.9424     2.14723  0.00732878
        4575     2.10809     2.14722  0.00732719
        4576     1.90877     2.14717  0.00732577
        4577     1.90418     2.14712  0.00732436
        4578     2.07577      2.1471  0.00732278
        4579    0.987443     2.14685  0.00732556
        4580     1.63078     2.14674  0.00732483
        4581     1.87558     2.14668  0.00732347
        4582     2.13076     2.14667  0.00732187
        4583     2.03819     2.14665  0.00732031
        4584     1.98179     2.14661   0.0073188
        4585     2.41167     2.14667  0.00731743
        4586      2.2321     2.14669  0.00731586
        4587     2.11255     2.14668  0.00731427
        4588      2.1407     2.14668  0.00731267
        4589     1.96525     2.14664  0.00731119
        4590     1.80818     2.14657  0.00730997
        4591     2.04974     2.14655  0.00730841
        4592     2.21156     2.14656  0.00730683
        4593     2.14897     2.14656  0.00730524
        4594     1.99666     2.14653  0.00730372
        4595     2.16415     2.14653  0.00730213
        4596     2.01974     2.14651  0.00730059
        4597     1.85958     2.14644  0.00729927
        4598     1.57743     2.14632  0.00729873
        4599     1.43143     2.14616   0.0072988
        4600      1.6734     2.14606  0.00729794
        4601     1.68223     2.14596  0.00729705
        4602     1.61489     2.14585  0.00729638
        4603     1.81628     2.14577  0.00729514
        4604     1.66986     2.14567  0.00729429
        4605     2.08033     2.14566  0.00729272
        4606     2.02423     2.14563  0.00729118
        4607     2.03514     2.14561  0.00728964
        4608     2.09733      2.1456  0.00728807
        4609     2.02616     2.14557  0.00728653
        4610     2.20396     2.14558  0.00728496
        4611     2.28091     2.14561  0.00728344
        4612     2.79435     2.14575  0.00728322
        4613     2.97858     2.14593  0.00728388
        4614     2.87123     2.14609    0.007284
        4615     2.83797     2.14624  0.00728396
        4616     2.94961     2.14641  0.00728446
        4617     2.88356     2.14657  0.00728463
        4618     2.32909     2.14661  0.00728316
        4619     2.28218     2.14664  0.00728164
