#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         211   -0.419916   -0.414175   0.0030054
         212     -0.4198   -0.414202  0.00299134
         213   -0.501697   -0.414613  0.00300537
         214     -0.4781   -0.414909  0.00300593
         215   -0.466892   -0.415151  0.00300166
         216   -0.573574   -0.415885  0.00307606
         217   -0.546094   -0.416485  0.00311986
         218   -0.510583   -0.416916  0.00313527
         219    -0.45692   -0.417099  0.00312627
         220    -0.46056   -0.417296  0.00311829
         221    -0.46546   -0.417514  0.00311179
         222   -0.459392   -0.417703  0.00310349
         223   -0.450623   -0.417851  0.00309308
         224   -0.439796   -0.417949  0.00308082
         225   -0.398616   -0.417863  0.00306833
         226   -0.363984   -0.417624    0.003064
         227   -0.356614   -0.417356  0.00306227
         228   -0.340681   -0.417019  0.00306724
         229   -0.322515   -0.416607  0.00308149
         230   -0.361143   -0.416365  0.00307751
         231   -0.442333   -0.416478  0.00306624
         232    -0.50447   -0.416857  0.00307639
         233   -0.467035   -0.417072  0.00307072
         234    -0.50292   -0.417439  0.00307943
         235   -0.476927   -0.417692  0.00307671
         236   -0.466546   -0.417899  0.00307063
         237   -0.507825   -0.418279  0.00308103
         238    -0.38099   -0.418122  0.00307207
         239   -0.386799   -0.417991  0.00306201
         240   -0.451196   -0.418129  0.00305237
         241   -0.389616   -0.418011    0.003042
         242   -0.403367   -0.417951  0.00303003
         243   -0.429952      -0.418  0.00301796
         244   -0.404212   -0.417944  0.00300612
         245   -0.370078   -0.417748   0.0030002
         246   -0.407936   -0.417708  0.00298827
         247   -0.430633   -0.417761  0.00297663
         248   -0.450261   -0.417892  0.00296751
         249   -0.380471   -0.417741  0.00295939
         250   -0.469709   -0.417949  0.00295485
         251   -0.458324    -0.41811  0.00294745
         252   -0.428445   -0.418151  0.00293604
         253   -0.399236   -0.418076  0.00292538
         254   -0.481412   -0.418326  0.00292448
         255   -0.519799   -0.418724  0.00293996
         256   -0.456816   -0.418872  0.00293223
         257   -0.427582   -0.418906  0.00292102
         258   -0.439032   -0.418984  0.00291074
         259   -0.375936   -0.418818  0.00290424
         260   -0.416444   -0.418809  0.00289309
         261   -0.402448   -0.418746  0.00288268
         262    -0.33191   -0.418415  0.00289067
         263   -0.337827   -0.418108  0.00289587
         264    -0.31411   -0.417715  0.00291158
         265   -0.309956   -0.417308  0.00292885
         266   -0.329147   -0.416976  0.00293653
         267   -0.394622   -0.416893  0.00292672
         268   -0.391961     -0.4168  0.00291728
         269   -0.426165   -0.416835  0.00290664
         270    -0.37647   -0.416685  0.00289972
         271   -0.374863   -0.416531  0.00289312
         272   -0.374025   -0.416374  0.00288671
         273   -0.413761   -0.416365  0.00287615
         274   -0.459528   -0.416522  0.00286996
         275   -0.423751   -0.416549  0.00285965
         276   -0.387342   -0.416443  0.00285124
         277   -0.395539   -0.416367  0.00284195
         278   -0.392872   -0.416283  0.00283298
         279   -0.420975     -0.4163  0.00282288
         280   -0.435992    -0.41637  0.00281367
         281   -0.442097   -0.416462  0.00280515
         282   -0.449703   -0.416579  0.00279768
         283   -0.428942   -0.416623  0.00278813
         284   -0.334474   -0.416334  0.00279328
         285   -0.335436    -0.41605  0.00279786
         286   -0.396039    -0.41598  0.00278895
         287   -0.423217   -0.416005  0.00277935
         288   -0.450009   -0.416123  0.00277221
         289   -0.442323   -0.416214   0.0027641
         290   -0.419135   -0.416224  0.00275458
         291   -0.387784   -0.416126  0.00274685
         292   -0.379772   -0.416002  0.00274026
         293   -0.462046   -0.416159  0.00273541
         294   -0.442611   -0.416249  0.00272759
         295    -0.38128    -0.41613  0.00272092
         296   -0.451778   -0.416251  0.00271439
         297   -0.390164   -0.416163  0.00270667
         298   -0.379472    -0.41604  0.00270039
         299   -0.377961   -0.415913  0.00269436
         300   -0.418068    -0.41592  0.00268538
         301   -0.402912   -0.415876  0.00267681
         302   -0.355643   -0.415677  0.00267537
         303   -0.389428    -0.41559  0.00266794
