#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         328 6.62744e+06        -nan         nan
         329 2.27986e+09        -nan         nan
         330 3.47276e+07        -nan         nan
         331  4.5345e+07        -nan         nan
         332 7.81434e+06        -nan         nan
         333 3.70624e+06        -nan         nan
         334 1.95962e+08        -nan         nan
         335 1.39561e+07        -nan         nan
         336 1.25775e+08        -nan         nan
         337 4.96823e+07        -nan         nan
         338 4.69135e+09        -nan         nan
         339 4.26003e+10        -nan         nan
         340 1.05218e+10        -nan         nan
         341 1.06131e+11        -nan         nan
         342 3.50293e+06        -nan         nan
         343 2.32377e+11        -nan         nan
         344      400723        -nan         nan
         345 5.21262e+13        -nan         nan
         346 4.17671e+07        -nan         nan
         347 3.25323e+07        -nan         nan
         348 1.16238e+07        -nan         nan
         349 2.04966e+09        -nan         nan
         350 9.88269e+06        -nan         nan
         351 1.45094e+12        -nan         nan
         352 6.98614e+07        -nan         nan
         353 2.58974e+13        -nan         nan
         354 2.42515e+08        -nan         nan
         355 1.57126e+07        -nan         nan
         356  6.6322e+06        -nan         nan
         357  4.9773e+07        -nan         nan
         358   4.721e+10        -nan         nan
         359 2.18694e+10        -nan         nan
         360  1.9459e+08        -nan         nan
         361 1.54263e+06        -nan         nan
         362 1.11527e+13        -nan         nan
         363 7.94465e+07        -nan         nan
         364 7.93092e+06        -nan         nan
         365 1.26339e+09        -nan         nan
         366 5.40921e+07        -nan         nan
         367  6.0068e+06        -nan         nan
         368 3.68032e+06        -nan         nan
         369 6.63335e+09        -nan         nan
         370 3.73879e+09        -nan         nan
         371 8.92477e+10        -nan         nan
         372 3.67239e+18        -nan         nan
         373        -nan        -nan         nan
         374 3.09478e+09        -nan         nan
         375 1.41877e+11        -nan         nan
         376 6.55167e+12        -nan         nan
         377   5.908e+09        -nan         nan
         378 1.29975e+09        -nan         nan
         379 2.47027e+07        -nan         nan
         380  3.0074e+09        -nan         nan
         381  1.0487e+06        -nan         nan
         382 1.18193e+06        -nan         nan
         383 5.24378e+09        -nan         nan
         384 2.35611e+08        -nan         nan
         385 1.67966e+08        -nan         nan
         386 6.86016e+06        -nan         nan
         387 3.01137e+09        -nan         nan
         388 4.20524e+09        -nan         nan
         389 9.54011e+08        -nan         nan
         390 1.89451e+07        -nan         nan
         391 7.05541e+14        -nan         nan
         392  1.9328e+13        -nan         nan
         393 2.96937e+08        -nan         nan
         394 5.40045e+10        -nan         nan
         395 4.76693e+09        -nan         nan
         396 4.30284e+11        -nan         nan
         397 1.78696e+07        -nan         nan
         398   8.127e+07        -nan         nan
         399 3.51984e+08        -nan         nan
         400 2.08774e+08        -nan         nan
         401 2.09881e+06        -nan         nan
         402 8.58923e+08        -nan         nan
         403 1.82074e+10        -nan         nan
         404 2.02984e+09        -nan         nan
         405 7.64602e+07        -nan         nan
         406 1.97482e+06        -nan         nan
         407 5.92112e+12        -nan         nan
         408 1.58052e+11        -nan         nan
         409 5.55496e+09        -nan         nan
         410 6.85314e+09        -nan         nan
         411 2.66492e+07        -nan         nan
         412 9.32236e+09        -nan         nan
