#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         289    -5.51569    -5.48665  0.00503101
         290    -5.47618    -5.48661  0.00501379
         291    -5.46583    -5.48654  0.00499707
         292    -5.42135    -5.48632  0.00498494
         293    -5.42597    -5.48611  0.00497218
         294    -5.44147    -5.48596  0.00495758
         295    -5.42815    -5.48576  0.00494465
         296    -5.47848    -5.48574  0.00492801
         297    -5.43106    -5.48555  0.00491485
         298    -5.41501    -5.48532  0.00490406
         299    -5.29925    -5.48469  0.00492698
         300     -5.4795    -5.48468  0.00491058
         301    -5.36647    -5.48428  0.00490995
         302    -5.30998    -5.48371   0.0049275
         303    -5.31068    -5.48314  0.00494421
         304    -5.31109    -5.48257  0.00496023
         305    -5.37654    -5.48222  0.00495614
         306    -5.48653    -5.48224  0.00493996
         307    -5.53283     -5.4824  0.00492662
         308     -5.5208    -5.48253   0.0049122
         309    -5.53903    -5.48271  0.00489971
         310    -5.40258    -5.48245  0.00489071
         311    -5.40185    -5.48219  0.00488185
         312    -5.46012    -5.48212  0.00486672
         313    -5.42486    -5.48194   0.0048546
         314    -5.54863    -5.48215  0.00484379
         315    -5.48636    -5.48216  0.00482843
         316    -5.44653    -5.48205  0.00481447
         317    -5.38544    -5.48175  0.00480892
         318    -5.31909    -5.48123  0.00482092
         319    -5.28495    -5.48062  0.00484491
         320    -5.37967     -5.4803  0.00484003
         321    -5.34245    -5.47987  0.00484397
         322    -5.48536    -5.47989  0.00482896
         323    -5.51802    -5.48001  0.00481545
         324     -5.4626    -5.47996  0.00480089
         325    -5.52009    -5.48008   0.0047877
         326    -5.60464    -5.48046  0.00478824
         327     -5.5735    -5.48075  0.00478204
         328    -5.49583    -5.48079  0.00476768
         329    -5.47856    -5.48078   0.0047532
         330    -5.46551    -5.48074  0.00473902
         331    -5.51028    -5.48083  0.00472554
         332    -5.50428     -5.4809  0.00471183
         333    -5.50505    -5.48097  0.00469824
         334    -5.47373    -5.48095  0.00468423
         335     -5.3784    -5.48064  0.00468023
         336    -5.36276    -5.48029  0.00467944
         337    -5.45008     -5.4802  0.00466641
         338    -5.45909    -5.48014  0.00465302
         339    -5.55749    -5.48037  0.00464489
         340    -5.52424     -5.4805  0.00463302
         341    -5.60001    -5.48085  0.00463267
         342    -5.54331    -5.48103  0.00462272
         343    -5.50183    -5.48109  0.00460964
         344    -5.38766    -5.48082  0.00460424
         345    -5.42711    -5.48066  0.00459352
         346    -5.45686    -5.48059  0.00458076
         347    -5.46094    -5.48054  0.00456791
         348    -5.42791    -5.48039  0.00455729
         349     -5.4387    -5.48027  0.00454579
         350    -5.50273    -5.48033  0.00453326
         351      -5.539     -5.4805  0.00452342
         352    -5.46769    -5.48046  0.00451072
         353    -5.40714    -5.48025  0.00450272
         354    -5.37249    -5.47995  0.00450028
         355    -5.41958    -5.47978  0.00449081
         356     -5.3851    -5.47951  0.00448607
         357    -5.36043    -5.47918  0.00448589
         358    -5.37715     -5.4789   0.0044824
         359    -5.48154     -5.4789  0.00446992
         360    -5.43124    -5.47877  0.00445946
         361    -5.44875    -5.47869  0.00444789
         362    -5.42995    -5.47855  0.00443764
         363    -5.40893    -5.47836  0.00442956
         364    -5.35814    -5.47803  0.00442968
