#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4677     1.24311     1.12008  0.00109006
        4678     1.24314     1.12011  0.00109014
        4679     1.24316     1.12013  0.00109023
        4680     1.24318     1.12016  0.00109031
        4681      1.2432     1.12019  0.00109039
        4682     1.24321     1.12021  0.00109048
        4683     1.24322     1.12024  0.00109056
        4684     1.24323     1.12026  0.00109065
        4685     1.24323     1.12029  0.00109073
        4686     1.24323     1.12032  0.00109081
        4687     1.24322     1.12034  0.00109089
        4688     1.24321     1.12037  0.00109098
        4689      1.2432      1.1204  0.00109106
        4690     1.24318     1.12042  0.00109114
        4691     1.24316     1.12045  0.00109122
        4692     1.24314     1.12047   0.0010913
        4693     1.24311      1.1205  0.00109138
        4694     1.24308     1.12053  0.00109146
        4695     1.24305     1.12055  0.00109154
        4696     1.24301     1.12058  0.00109162
        4697     1.24297      1.1206   0.0010917
        4698     1.24292     1.12063  0.00109178
        4699     1.24287     1.12066  0.00109185
        4700     1.24282     1.12068  0.00109193
        4701     1.24276     1.12071  0.00109201
        4702      1.2427     1.12073  0.00109208
        4703     1.24264     1.12076  0.00109216
        4704     1.24257     1.12079  0.00109223
        4705      1.2425     1.12081  0.00109231
        4706     1.24243     1.12084  0.00109238
        4707     1.24235     1.12086  0.00109245
        4708     1.24227     1.12089  0.00109253
        4709     1.24218     1.12092   0.0010926
        4710      1.2421     1.12094  0.00109267
        4711       1.242     1.12097  0.00109274
        4712     1.24191     1.12099  0.00109281
        4713     1.24181     1.12102  0.00109288
        4714     1.24171     1.12104  0.00109294
        4715      1.2416     1.12107  0.00109301
        4716     1.24149     1.12109  0.00109308
        4717     1.24138     1.12112  0.00109314
        4718     1.24127     1.12115  0.00109321
        4719     1.24115     1.12117  0.00109327
        4720     1.24103      1.1212  0.00109334
        4721      1.2409     1.12122   0.0010934
        4722     1.24077     1.12125  0.00109346
        4723     1.24064     1.12127  0.00109352
        4724     1.24051      1.1213  0.00109358
        4725     1.24037     1.12132  0.00109364
        4726     1.24023     1.12135   0.0010937
        4727     1.24009     1.12137  0.00109375
        4728     1.23995      1.1214  0.00109381
        4729      1.2398     1.12142  0.00109387
        4730     1.23965     1.12145  0.00109392
        4731      1.2395     1.12147  0.00109397
        4732     1.23934      1.1215  0.00109403
        4733     1.23919     1.12152  0.00109408
        4734     1.23903     1.12155  0.00109413
        4735     1.23887     1.12157  0.00109418
        4736      1.2387      1.1216  0.00109423
        4737     1.23854     1.12162  0.00109427
        4738     1.23837     1.12165  0.00109432
        4739      1.2382     1.12167  0.00109436
        4740     1.23803      1.1217  0.00109441
        4741     1.23786     1.12172  0.00109445
        4742     1.23769     1.12174  0.00109449
        4743     1.23751     1.12177  0.00109454
        4744     1.23733     1.12179  0.00109458
        4745     1.23716     1.12182  0.00109462
        4746     1.23698     1.12184  0.00109465
        4747      1.2368     1.12187  0.00109469
        4748     1.23661     1.12189  0.00109473
        4749     1.23643     1.12191  0.00109476
        4750     1.23625     1.12194   0.0010948
        4751     1.23607     1.12196  0.00109483
        4752     1.23588     1.12199  0.00109486
        4753      1.2357     1.12201  0.00109489
        4754     1.23551     1.12203  0.00109492
        4755     1.23533     1.12206  0.00109495
        4756     1.23514     1.12208  0.00109498
        4757     1.23496     1.12211  0.00109501
        4758     1.23477     1.12213  0.00109503
        4759     1.23459     1.12215  0.00109506
        4760      1.2344     1.12218  0.00109508
        4761     1.23422      1.1222   0.0010951
        4762     1.23403     1.12222  0.00109513
        4763     1.23385     1.12225  0.00109515
        4764     1.23367     1.12227  0.00109517
        4765     1.23349     1.12229  0.00109519
        4766      1.2333     1.12232   0.0010952
        4767     1.23313     1.12234  0.00109522
        4768     1.23295     1.12236  0.00109524
        4769     1.23277     1.12239  0.00109525
        4770     1.23259     1.12241  0.00109526
        4771     1.23242     1.12243  0.00109528
        4772     1.23225     1.12246  0.00109529
        4773     1.23207     1.12248   0.0010953
        4774     1.23191      1.1225  0.00109531
        4775     1.23174     1.12252  0.00109532
        4776     1.23157     1.12255  0.00109533
        4777     1.23141     1.12257  0.00109534
        4778     1.23125     1.12259  0.00109534
        4779     1.23109     1.12262  0.00109535
        4780     1.23093     1.12264  0.00109536
        4781     1.23077     1.12266  0.00109536
        4782     1.23062     1.12268  0.00109536
        4783     1.23047     1.12271  0.00109537
        4784     1.23032     1.12273  0.00109537
        4785     1.23018     1.12275  0.00109537
        4786     1.23004     1.12277  0.00109537
        4787      1.2299      1.1228  0.00109537
        4788     1.22976     1.12282  0.00109537
        4789     1.22963     1.12284  0.00109537
        4790      1.2295     1.12286  0.00109537
        4791     1.22937     1.12289  0.00109536
        4792     1.22925     1.12291  0.00109536
        4793     1.22913     1.12293  0.00109535
        4794     1.22901     1.12295  0.00109535
        4795     1.22889     1.12297  0.00109534
        4796     1.22878       1.123  0.00109534
        4797     1.22867     1.12302  0.00109533
        4798     1.22857     1.12304  0.00109532
        4799     1.22847     1.12306  0.00109531
        4800     1.22837     1.12308  0.00109531
        4801     1.22828     1.12311   0.0010953
        4802     1.22819     1.12313  0.00109529
        4803      1.2281     1.12315  0.00109528
        4804     1.22802     1.12317  0.00109527
        4805     1.22795     1.12319  0.00109526
        4806     1.22787     1.12321  0.00109525
        4807      1.2278     1.12324  0.00109523
        4808     1.22774     1.12326  0.00109522
        4809     1.22768     1.12328  0.00109521
        4810     1.22762      1.1233   0.0010952
        4811     1.22757     1.12332  0.00109518
        4812     1.22752     1.12335  0.00109517
        4813     1.22748     1.12337  0.00109516
        4814     1.22744     1.12339  0.00109514
        4815     1.22741     1.12341  0.00109513
        4816     1.22738     1.12343  0.00109511
        4817     1.22736     1.12345   0.0010951
        4818     1.22734     1.12347  0.00109508
        4819     1.22733      1.1235  0.00109507
        4820     1.22733     1.12352  0.00109505
        4821     1.22733     1.12354  0.00109504
        4822     1.22733     1.12356  0.00109502
        4823     1.22734     1.12358  0.00109501
        4824     1.22736      1.1236  0.00109499
        4825     1.22739     1.12363  0.00109497
        4826     1.22742     1.12365  0.00109496
        4827     1.22746     1.12367  0.00109494
        4828      1.2275     1.12369  0.00109493
        4829     1.22755     1.12371  0.00109491
        4830     1.22761     1.12373   0.0010949
        4831     1.22768     1.12375  0.00109488
        4832     1.22775     1.12378  0.00109487
        4833     1.22784      1.1238  0.00109485
        4834     1.22793     1.12382  0.00109484
        4835     1.22802     1.12384  0.00109482
        4836     1.22813     1.12386  0.00109481
        4837     1.22825     1.12388  0.00109479
        4838     1.22837     1.12391  0.00109478
        4839      1.2285     1.12393  0.00109477
        4840     1.22864     1.12395  0.00109476
        4841      1.2288     1.12397  0.00109474
        4842     1.22896     1.12399  0.00109473
        4843     1.22913     1.12401  0.00109472
        4844      1.2293     1.12404  0.00109471
        4845     1.22949     1.12406   0.0010947
        4846     1.22969     1.12408  0.00109469
        4847      1.2299      1.1241  0.00109468
        4848     1.23012     1.12412  0.00109468
        4849     1.23035     1.12414  0.00109467
        4850     1.23059     1.12417  0.00109466
        4851     1.23084     1.12419  0.00109466
        4852      1.2311     1.12421  0.00109466
        4853     1.23137     1.12423  0.00109465
        4854     1.23164     1.12425  0.00109465
        4855     1.23193     1.12428  0.00109465
        4856     1.23223      1.1243  0.00109465
        4857     1.23254     1.12432  0.00109465
        4858     1.23286     1.12434  0.00109465
        4859     1.23319     1.12437  0.00109466
        4860     1.23353     1.12439  0.00109466
        4861     1.23388     1.12441  0.00109467
        4862     1.23424     1.12443  0.00109468
        4863      1.2346     1.12446  0.00109469
        4864     1.23498     1.12448   0.0010947
        4865     1.23536      1.1245  0.00109471
        4866     1.23575     1.12452  0.00109472
        4867     1.23615     1.12455  0.00109474
        4868     1.23656     1.12457  0.00109476
        4869     1.23698     1.12459  0.00109478
        4870      1.2374     1.12462   0.0010948
        4871     1.23783     1.12464  0.00109482
        4872     1.23826     1.12466  0.00109484
        4873      1.2387     1.12469  0.00109487
        4874     1.23915     1.12471  0.00109489
        4875      1.2396     1.12473  0.00109492
        4876     1.24005     1.12476  0.00109495
        4877     1.24051     1.12478  0.00109499
        4878     1.24098     1.12481  0.00109502
        4879     1.24144     1.12483  0.00109506
        4880     1.24191     1.12485   0.0010951
        4881     1.24238     1.12488  0.00109514
        4882     1.24286      1.1249  0.00109518
        4883     1.24333     1.12493  0.00109522
        4884     1.24381     1.12495  0.00109527
        4885     1.24428     1.12497  0.00109532
        4886     1.24476       1.125  0.00109537
        4887     1.24523     1.12502  0.00109542
        4888      1.2457     1.12505  0.00109547
        4889     1.24617     1.12507  0.00109553
        4890     1.24664      1.1251  0.00109559
        4891     1.24711     1.12512  0.00109565
        4892     1.24757     1.12515  0.00109571
        4893     1.24803     1.12517  0.00109577
        4894     1.24848      1.1252  0.00109584
        4895     1.24893     1.12522  0.00109591
        4896     1.24938     1.12525  0.00109598
        4897     1.24981     1.12527  0.00109605
        4898     1.25025      1.1253  0.00109612
        4899     1.25067     1.12533   0.0010962
        4900     1.25109     1.12535  0.00109627
        4901      1.2515     1.12538  0.00109635
        4902      1.2519      1.1254  0.00109643
        4903      1.2523     1.12543  0.00109651
        4904     1.25268     1.12545   0.0010966
        4905     1.25306     1.12548  0.00109668
        4906     1.25343     1.12551  0.00109677
        4907     1.25378     1.12553  0.00109686
        4908     1.25413     1.12556  0.00109694
        4909     1.25447     1.12559  0.00109704
        4910     1.25479     1.12561  0.00109713
        4911     1.25511     1.12564  0.00109722
        4912     1.25541     1.12566  0.00109732
        4913      1.2557     1.12569  0.00109741
        4914     1.25598     1.12572  0.00109751
        4915     1.25625     1.12574  0.00109761
        4916     1.25651     1.12577  0.00109771
        4917     1.25675      1.1258  0.00109781
        4918     1.25698     1.12582  0.00109791
        4919      1.2572     1.12585  0.00109801
        4920      1.2574     1.12588  0.00109811
        4921     1.25759      1.1259  0.00109821
        4922     1.25777     1.12593  0.00109832
        4923     1.25793     1.12596  0.00109842
        4924     1.25808     1.12598  0.00109853
        4925     1.25821     1.12601  0.00109863
        4926     1.25833     1.12604  0.00109874
        4927     1.25844     1.12606  0.00109884
        4928     1.25853     1.12609  0.00109895
        4929     1.25861     1.12612  0.00109905
        4930     1.25867     1.12615  0.00109916
        4931     1.25872     1.12617  0.00109926
        4932     1.25875      1.1262  0.00109937
        4933     1.25877     1.12623  0.00109948
        4934     1.25878     1.12625  0.00109958
        4935     1.25876     1.12628  0.00109969
        4936     1.25874     1.12631  0.00109979
        4937      1.2587     1.12633   0.0010999
        4938     1.25864     1.12636      0.0011
        4939     1.25857     1.12639   0.0011001
        4940     1.25848     1.12641   0.0011002
        4941     1.25838     1.12644  0.00110031
        4942     1.25827     1.12647  0.00110041
        4943     1.25814     1.12649  0.00110051
        4944     1.25799     1.12652   0.0011006
        4945     1.25783     1.12655   0.0011007
        4946     1.25765     1.12657   0.0011008
        4947     1.25746      1.1266  0.00110089
        4948     1.25726     1.12663  0.00110099
        4949     1.25704     1.12665  0.00110108
        4950     1.25681     1.12668  0.00110117
        4951     1.25656     1.12671  0.00110126
        4952     1.25629     1.12673  0.00110135
        4953     1.25602     1.12676  0.00110144
        4954     1.25572     1.12678  0.00110152
        4955     1.25542     1.12681  0.00110161
        4956      1.2551     1.12684  0.00110169
        4957     1.25476     1.12686  0.00110177
        4958     1.25442     1.12689  0.00110185
        4959     1.25406     1.12691  0.00110192
        4960     1.25368     1.12694    0.001102
        4961     1.25329     1.12696  0.00110207
        4962     1.25289     1.12699  0.00110214
        4963     1.25248     1.12701  0.00110221
        4964     1.25205     1.12704  0.00110227
        4965     1.25161     1.12706  0.00110234
        4966     1.25116     1.12709   0.0011024
        4967      1.2507     1.12711  0.00110246
        4968     1.25023     1.12714  0.00110251
        4969     1.24974     1.12716  0.00110257
        4970     1.24924     1.12719  0.00110262
        4971     1.24873     1.12721  0.00110267
        4972     1.24822     1.12724  0.00110272
        4973     1.24769     1.12726  0.00110276
        4974     1.24715     1.12729   0.0011028
        4975      1.2466     1.12731  0.00110284
        4976     1.24604     1.12733  0.00110288
        4977     1.24547     1.12736  0.00110291
        4978      1.2449     1.12738  0.00110294
        4979     1.24431      1.1274  0.00110297
        4980     1.24372     1.12743    0.001103
        4981     1.24312     1.12745  0.00110302
        4982     1.24252     1.12747  0.00110304
        4983     1.24191      1.1275  0.00110306
        4984     1.24129     1.12752  0.00110307
        4985     1.24067     1.12754  0.00110308
        4986     1.24004     1.12756  0.00110309
        4987      1.2394     1.12759   0.0011031
        4988     1.23877     1.12761   0.0011031
        4989     1.23813     1.12763  0.00110311
        4990     1.23749     1.12765   0.0011031
        4991     1.23684     1.12768   0.0011031
        4992     1.23619      1.1277  0.00110309
        4993     1.23555     1.12772  0.00110308
        4994      1.2349     1.12774  0.00110307
        4995     1.23425     1.12776  0.00110306
        4996     1.23361     1.12778  0.00110304
        4997     1.23296      1.1278  0.00110302
        4998     1.23232     1.12782    0.001103
        4999     1.23168     1.12785  0.00110297
        5000     1.23105     1.12787  0.00110294
        5001     1.23041     1.12789  0.00110291
        5002     1.22979     1.12791  0.00110288
        5003     1.22917     1.12793  0.00110285
        5004     1.22855     1.12795  0.00110281
        5005     1.22795     1.12797  0.00110277
        5006     1.22735     1.12799  0.00110273
        5007     1.22676     1.12801  0.00110269
        5008     1.22618     1.12803  0.00110264
        5009     1.22561     1.12805  0.00110259
        5010     1.22505     1.12807  0.00110254
        5011      1.2245     1.12808  0.00110249
        5012     1.22396      1.1281  0.00110244
        5013     1.22344     1.12812  0.00110238
        5014     1.22293     1.12814  0.00110232
        5015     1.22244     1.12816  0.00110226
        5016     1.22196     1.12818   0.0011022
        5017     1.22149      1.1282  0.00110214
        5018     1.22104     1.12822  0.00110207
        5019     1.22061     1.12823  0.00110201
        5020      1.2202     1.12825  0.00110194
        5021      1.2198     1.12827  0.00110187
        5022     1.21942     1.12829   0.0011018
        5023     1.21906     1.12831  0.00110173
        5024     1.21872     1.12833  0.00110166
        5025      1.2184     1.12834  0.00110159
        5026      1.2181     1.12836  0.00110151
        5027     1.21782     1.12838  0.00110144
        5028     1.21756      1.1284  0.00110136
        5029     1.21732     1.12841  0.00110128
        5030      1.2171     1.12843   0.0011012
        5031      1.2169     1.12845  0.00110113
        5032     1.21673     1.12847  0.00110105
        5033     1.21657     1.12848  0.00110097
        5034     1.21644      1.1285  0.00110089
        5035     1.21633     1.12852  0.00110081
        5036     1.21624     1.12854  0.00110073
        5037     1.21617     1.12855  0.00110065
        5038     1.21613     1.12857  0.00110056
        5039      1.2161     1.12859  0.00110048
        5040      1.2161     1.12861   0.0011004
        5041     1.21612     1.12862  0.00110032
        5042     1.21615     1.12864  0.00110024
        5043     1.21621     1.12866  0.00110016
        5044     1.21629     1.12868  0.00110008
        5045     1.21639     1.12869      0.0011
        5046     1.21651     1.12871  0.00109992
        5047     1.21665     1.12873  0.00109984
        5048      1.2168     1.12875  0.00109976
        5049     1.21698     1.12876  0.00109968
        5050     1.21717     1.12878   0.0010996
        5051     1.21738      1.1288  0.00109952
        5052      1.2176     1.12882  0.00109944
        5053     1.21784     1.12883  0.00109937
        5054      1.2181     1.12885  0.00109929
        5055     1.21837     1.12887  0.00109922
        5056     1.21866     1.12889  0.00109914
        5057     1.21896      1.1289  0.00109907
        5058     1.21927     1.12892    0.001099
        5059     1.21959     1.12894  0.00109893
        5060     1.21993     1.12896  0.00109886
        5061     1.22027     1.12898  0.00109879
        5062     1.22063     1.12899  0.00109872
        5063     1.22099     1.12901  0.00109865
        5064     1.22137     1.12903  0.00109859
        5065     1.22175     1.12905  0.00109852
        5066     1.22214     1.12907  0.00109846
        5067     1.22253     1.12909   0.0010984
        5068     1.22294      1.1291  0.00109834
        5069     1.22334     1.12912  0.00109828
        5070     1.22375     1.12914  0.00109822
        5071     1.22417     1.12916  0.00109816
        5072     1.22459     1.12918  0.00109811
        5073     1.22501      1.1292  0.00109805
        5074     1.22543     1.12922    0.001098
        5075     1.22585     1.12924  0.00109795
        5076     1.22627     1.12926   0.0010979
        5077      1.2267     1.12927  0.00109785
        5078     1.22712     1.12929   0.0010978
        5079     1.22754     1.12931  0.00109776
        5080     1.22796     1.12933  0.00109771
        5081     1.22838     1.12935  0.00109767
        5082     1.22879     1.12937  0.00109763
        5083      1.2292     1.12939  0.00109759
        5084     1.22961     1.12941  0.00109755
        5085     1.23001     1.12943  0.00109751
        5086      1.2304     1.12945  0.00109748
        5087     1.23079     1.12947  0.00109744
        5088     1.23118     1.12949  0.00109741
        5089     1.23155     1.12951  0.00109738
        5090     1.23192     1.12953  0.00109734
        5091     1.23229     1.12955  0.00109731
        5092     1.23264     1.12957  0.00109729
        5093     1.23299     1.12959  0.00109726
        5094     1.23333     1.12961  0.00109723
        5095     1.23366     1.12963  0.00109721
        5096     1.23398     1.12965  0.00109718
        5097     1.23429     1.12967  0.00109716
        5098     1.23459     1.12969  0.00109714
        5099     1.23488     1.12971  0.00109712
        5100     1.23517     1.12974   0.0010971
        5101     1.23544     1.12976  0.00109708
        5102      1.2357     1.12978  0.00109706
        5103     1.23595      1.1298  0.00109704
        5104     1.23619     1.12982  0.00109702
        5105     1.23642     1.12984  0.00109701
        5106     1.23663     1.12986  0.00109699
        5107     1.23684     1.12988  0.00109698
        5108     1.23703      1.1299  0.00109696
        5109     1.23722     1.12992  0.00109695
        5110     1.23739     1.12994  0.00109694
        5111     1.23755     1.12997  0.00109692
        5112      1.2377     1.12999  0.00109691
        5113     1.23784     1.13001   0.0010969
        5114     1.23796     1.13003  0.00109689
        5115     1.23808     1.13005  0.00109688
        5116     1.23818     1.13007  0.00109687
        5117     1.23828     1.13009  0.00109686
        5118     1.23836     1.13011  0.00109684
        5119     1.23843     1.13013  0.00109683
        5120     1.23849     1.13016  0.00109682
        5121     1.23854     1.13018  0.00109681
        5122     1.23858      1.1302   0.0010968
        5123     1.23861     1.13022  0.00109679
        5124     1.23863     1.13024  0.00109678
        5125     1.23864     1.13026  0.00109677
        5126     1.23864     1.13028  0.00109676
        5127     1.23864      1.1303  0.00109675
        5128     1.23862     1.13032  0.00109674
        5129      1.2386     1.13035  0.00109673
        5130     1.23857     1.13037  0.00109672
        5131     1.23853     1.13039  0.00109671
        5132     1.23848     1.13041   0.0010967
        5133     1.23843     1.13043  0.00109669
        5134     1.23837     1.13045  0.00109668
        5135      1.2383     1.13047  0.00109666
        5136     1.23823     1.13049  0.00109665
        5137     1.23816     1.13051  0.00109664
        5138     1.23808     1.13053  0.00109662
        5139     1.23799     1.13056  0.00109661
        5140     1.23791     1.13058  0.00109659
        5141     1.23781      1.1306  0.00109658
        5142     1.23772     1.13062  0.00109656
        5143     1.23763     1.13064  0.00109655
        5144     1.23753     1.13066  0.00109653
        5145     1.23743     1.13068  0.00109652
        5146     1.23734      1.1307   0.0010965
        5147     1.23724     1.13072  0.00109648
        5148     1.23714     1.13074  0.00109646
        5149     1.23705     1.13076  0.00109644
        5150     1.23695     1.13078  0.00109642
        5151     1.23686      1.1308  0.00109641
        5152     1.23677     1.13083  0.00109639
        5153     1.23669     1.13085  0.00109637
        5154     1.23661     1.13087  0.00109634
        5155     1.23653     1.13089  0.00109632
        5156     1.23646     1.13091   0.0010963
        5157     1.23639     1.13093  0.00109628
        5158     1.23633     1.13095  0.00109626
        5159     1.23627     1.13097  0.00109624
        5160     1.23622     1.13099  0.00109621
        5161     1.23618     1.13101  0.00109619
        5162     1.23614     1.13103  0.00109617
        5163     1.23611     1.13105  0.00109614
        5164     1.23609     1.13107  0.00109612
        5165     1.23608     1.13109   0.0010961
        5166     1.23607     1.13111  0.00109607
        5167     1.23608     1.13113  0.00109605
        5168     1.23609     1.13115  0.00109602
        5169     1.23611     1.13117    0.001096
        5170     1.23614     1.13119  0.00109598
        5171     1.23618     1.13121  0.00109595
        5172     1.23622     1.13123  0.00109593
        5173     1.23628     1.13125  0.00109591
        5174     1.23635     1.13127  0.00109588
        5175     1.23642     1.13129  0.00109586
        5176      1.2365     1.13131  0.00109584
        5177      1.2366     1.13133  0.00109581
        5178      1.2367     1.13135  0.00109579
        5179     1.23681     1.13138  0.00109577
        5180     1.23693      1.1314  0.00109574
        5181     1.23705     1.13142  0.00109572
        5182     1.23719     1.13144   0.0010957
        5183     1.23733     1.13146  0.00109568
        5184     1.23748     1.13148  0.00109566
        5185     1.23764      1.1315  0.00109564
        5186     1.23781     1.13152  0.00109562
        5187     1.23798     1.13154   0.0010956
        5188     1.23816     1.13156  0.00109558
        5189     1.23835     1.13158  0.00109557
        5190     1.23854      1.1316  0.00109555
        5191     1.23874     1.13162  0.00109553
        5192     1.23894     1.13164  0.00109552
        5193     1.23915     1.13166   0.0010955
        5194     1.23936     1.13168  0.00109549
        5195     1.23958      1.1317  0.00109547
        5196      1.2398     1.13172  0.00109546
        5197     1.24003     1.13175  0.00109545
        5198     1.24025     1.13177  0.00109543
        5199     1.24049     1.13179  0.00109542
        5200     1.24072     1.13181  0.00109541
        5201     1.24096     1.13183   0.0010954
        5202     1.24119     1.13185  0.00109539
        5203     1.24143     1.13187  0.00109539
        5204     1.24167     1.13189  0.00109538
        5205     1.24191     1.13191  0.00109537
        5206     1.24216     1.13193  0.00109537
        5207      1.2424     1.13196  0.00109536
        5208     1.24264     1.13198  0.00109536
        5209     1.24288       1.132  0.00109535
        5210     1.24312     1.13202  0.00109535
        5211     1.24336     1.13204  0.00109535
        5212      1.2436     1.13206  0.00109535
        5213     1.24383     1.13208  0.00109535
        5214     1.24407     1.13211  0.00109535
        5215      1.2443     1.13213  0.00109535
        5216     1.24453     1.13215  0.00109535
        5217     1.24476     1.13217  0.00109535
        5218     1.24498     1.13219  0.00109536
        5219      1.2452     1.13221  0.00109536
        5220     1.24542     1.13224  0.00109537
        5221     1.24564     1.13226  0.00109537
        5222     1.24585     1.13228  0.00109538
        5223     1.24606      1.1323  0.00109539
        5224     1.24626     1.13232  0.00109539
        5225     1.24646     1.13234   0.0010954
        5226     1.24666     1.13237  0.00109541
        5227     1.24685     1.13239  0.00109542
        5228     1.24704     1.13241  0.00109543
        5229     1.24723     1.13243  0.00109544
        5230     1.24741     1.13245  0.00109545
        5231     1.24758     1.13248  0.00109546
        5232     1.24775      1.1325  0.00109547
        5233     1.24792     1.13252  0.00109549
        5234     1.24808     1.13254   0.0010955
        5235     1.24824     1.13256  0.00109551
        5236      1.2484     1.13259  0.00109553
        5237     1.24855     1.13261  0.00109554
        5238     1.24869     1.13263  0.00109556
        5239     1.24883     1.13265  0.00109557
        5240     1.24897     1.13267  0.00109559
        5241      1.2491      1.1327   0.0010956
        5242     1.24922     1.13272  0.00109562
        5243     1.24935     1.13274  0.00109564
        5244     1.24946     1.13276  0.00109566
        5245     1.24958     1.13279  0.00109567
        5246     1.24968     1.13281  0.00109569
        5247     1.24979     1.13283  0.00109571
        5248     1.24989     1.13285  0.00109573
        5249     1.24998     1.13288  0.00109575
        5250     1.25008      1.1329  0.00109576
        5251     1.25016     1.13292  0.00109578
        5252     1.25024     1.13294   0.0010958
        5253     1.25032     1.13296  0.00109582
        5254      1.2504     1.13299  0.00109584
        5255     1.25047     1.13301  0.00109586
        5256     1.25053     1.13303  0.00109588
        5257     1.25059     1.13305   0.0010959
        5258     1.25065     1.13308  0.00109592
        5259     1.25071      1.1331  0.00109594
        5260     1.25076     1.13312  0.00109596
        5261      1.2508     1.13314  0.00109598
        5262     1.25084     1.13317    0.001096
        5263     1.25088     1.13319  0.00109602
        5264     1.25092     1.13321  0.00109604
        5265     1.25095     1.13323  0.00109606
        5266     1.25097     1.13326  0.00109608
        5267       1.251     1.13328   0.0010961
        5268     1.25101      1.1333  0.00109612
        5269     1.25103     1.13332  0.00109614
        5270     1.25104     1.13334  0.00109616
        5271     1.25105     1.13337  0.00109618
        5272     1.25106     1.13339   0.0010962
        5273     1.25106     1.13341  0.00109621
        5274     1.25105     1.13343  0.00109623
        5275     1.25105     1.13346  0.00109625
        5276     1.25104     1.13348  0.00109627
        5277     1.25103      1.1335  0.00109629
        5278     1.25101     1.13352  0.00109631
        5279     1.25099     1.13355  0.00109633
        5280     1.25097     1.13357  0.00109634
        5281     1.25094     1.13359  0.00109636
        5282     1.25091     1.13361  0.00109638
        5283     1.25088     1.13363   0.0010964
        5284     1.25084     1.13366  0.00109641
        5285      1.2508     1.13368  0.00109643
        5286     1.25075      1.1337  0.00109645
        5287     1.25071     1.13372  0.00109646
        5288     1.25066     1.13374  0.00109648
        5289      1.2506     1.13377  0.00109649
        5290     1.25054     1.13379  0.00109651
        5291     1.25048     1.13381  0.00109652
        5292     1.25041     1.13383  0.00109654
        5293     1.25035     1.13386  0.00109655
        5294     1.25027     1.13388  0.00109656
        5295      1.2502      1.1339  0.00109658
        5296     1.25012     1.13392  0.00109659
        5297     1.25003     1.13394   0.0010966
        5298     1.24995     1.13396  0.00109661
        5299     1.24985     1.13399  0.00109662
        5300     1.24976     1.13401  0.00109663
        5301     1.24966     1.13403  0.00109664
        5302     1.24956     1.13405  0.00109665
        5303     1.24945     1.13407  0.00109666
        5304     1.24934      1.1341  0.00109667
        5305     1.24923     1.13412  0.00109668
        5306     1.24911     1.13414  0.00109669
        5307     1.24898     1.13416  0.00109669
        5308     1.24886     1.13418   0.0010967
        5309     1.24872      1.1342  0.00109671
        5310     1.24859     1.13423  0.00109671
        5311     1.24845     1.13425  0.00109672
        5312      1.2483     1.13427  0.00109672
        5313     1.24815     1.13429  0.00109672
        5314       1.248     1.13431  0.00109672
        5315     1.24784     1.13433  0.00109673
        5316     1.24768     1.13435  0.00109673
        5317     1.24751     1.13438  0.00109673
        5318     1.24734      1.1344  0.00109673
        5319     1.24716     1.13442  0.00109673
        5320     1.24698     1.13444  0.00109672
        5321     1.24679     1.13446  0.00109672
        5322      1.2466     1.13448  0.00109672
        5323      1.2464      1.1345  0.00109671
        5324      1.2462     1.13452  0.00109671
        5325     1.24599     1.13454   0.0010967
        5326     1.24578     1.13456  0.00109669
        5327     1.24556     1.13459  0.00109669
        5328     1.24533     1.13461  0.00109668
        5329      1.2451     1.13463  0.00109667
        5330     1.24487     1.13465  0.00109666
        5331     1.24463     1.13467  0.00109664
        5332     1.24438     1.13469  0.00109663
        5333     1.24413     1.13471  0.00109662
        5334     1.24387     1.13473   0.0010966
        5335      1.2436     1.13475  0.00109659
        5336     1.24333     1.13477  0.00109657
        5337     1.24305     1.13479  0.00109655
        5338     1.24277     1.13481  0.00109653
        5339     1.24248     1.13483  0.00109651
        5340     1.24219     1.13485  0.00109649
        5341     1.24189     1.13487  0.00109647
        5342     1.24158     1.13489  0.00109645
        5343     1.24126     1.13491  0.00109642
        5344     1.24094     1.13493   0.0010964
        5345     1.24062     1.13495  0.00109637
        5346     1.24028     1.13497  0.00109634
        5347     1.23994     1.13499  0.00109631
        5348      1.2396     1.13501  0.00109628
        5349     1.23924     1.13503  0.00109625
        5350     1.23888     1.13505  0.00109622
        5351     1.23852     1.13507  0.00109618
        5352     1.23814     1.13509  0.00109615
        5353     1.23777     1.13511  0.00109611
        5354     1.23738     1.13513  0.00109607
        5355     1.23699     1.13514  0.00109603
        5356     1.23659     1.13516  0.00109599
        5357     1.23618     1.13518  0.00109595
        5358     1.23577      1.1352  0.00109591
        5359     1.23536     1.13522  0.00109586
        5360     1.23493     1.13524  0.00109581
        5361      1.2345     1.13526  0.00109577
        5362     1.23407     1.13528  0.00109572
        5363     1.23362     1.13529  0.00109567
        5364     1.23318     1.13531  0.00109561
        5365     1.23272     1.13533  0.00109556
        5366     1.23226     1.13535  0.00109551
        5367      1.2318     1.13537  0.00109545
        5368     1.23133     1.13538  0.00109539
        5369     1.23085      1.1354  0.00109533
        5370     1.23037     1.13542  0.00109527
        5371     1.22988     1.13544  0.00109521
        5372     1.22939     1.13545  0.00109514
        5373     1.22889     1.13547  0.00109508
        5374     1.22839     1.13549  0.00109501
        5375     1.22789     1.13551  0.00109494
