#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         668    -5.31047    -5.54655  0.00601756
         669    -5.27196    -5.54614  0.00602254
         670    -5.38584     -5.5459  0.00601831
         671    -5.38142    -5.54565  0.00601433
         672    -5.43471    -5.54549  0.00600764
         673    -5.51519    -5.54544  0.00599888
         674    -5.44083    -5.54529  0.00599199
         675    -5.44024    -5.54513  0.00598513
         676    -5.43874    -5.54497  0.00597835
         677    -5.32789    -5.54465  0.00597811
         678    -5.38797    -5.54442  0.00597376
         679    -5.36052    -5.54415   0.0059711
         680    -5.45165    -5.54401  0.00596387
         681    -5.45298    -5.54388  0.00595661
         682    -5.43619    -5.54372  0.00594997
         683    -5.50648    -5.54367   0.0059415
         684    -5.55392    -5.54368  0.00593284
         685    -5.50419    -5.54363  0.00592446
         686    -5.49161    -5.54355  0.00591631
         687     -5.3572    -5.54328  0.00591391
         688    -5.48304    -5.54319  0.00590596
         689    -5.39838    -5.54298  0.00590113
         690    -5.50096    -5.54292  0.00589289
         691    -5.43498    -5.54276  0.00588643
         692    -5.56323    -5.54279    0.005878
         693    -5.41381    -5.54261  0.00587246
         694    -5.49844    -5.54254  0.00586435
         695    -5.41537    -5.54236  0.00585876
         696    -5.48514    -5.54228  0.00585092
         697    -5.50887    -5.54223  0.00584272
         698     -5.4887    -5.54215  0.00583486
         699    -5.52485    -5.54213  0.00582656
         700     -5.4511      -5.542  0.00581969
         701    -5.37921    -5.54177  0.00581602
         702    -5.31826    -5.54145  0.00581644
         703    -5.36683     -5.5412  0.00581347
         704    -5.46035    -5.54108  0.00580634
         705    -5.52867    -5.54107  0.00579814
         706     -5.5692    -5.54111  0.00579006
         707    -5.54878    -5.54112  0.00578188
         708    -5.53517    -5.54111  0.00577372
         709     -5.5629    -5.54114  0.00576566
         710    -5.55055    -5.54115  0.00575755
         711    -5.55425    -5.54117  0.00574948
         712    -5.55919     -5.5412  0.00574147
         713    -5.58107    -5.54125  0.00573368
         714    -5.58677    -5.54132  0.00572601
         715    -5.54154    -5.54132    0.005718
         716    -5.49614    -5.54125  0.00571036
         717    -5.57876    -5.54131  0.00570264
         718     -5.5655    -5.54134  0.00569479
         719    -5.52251    -5.54131  0.00568693
         720    -5.52135    -5.54129   0.0056791
         721    -5.50577    -5.54124  0.00567144
         722    -5.40391    -5.54105  0.00566677
         723    -5.45373    -5.54093  0.00566022
         724    -5.47277    -5.54083  0.00565319
         725    -5.46485    -5.54073  0.00564636
         726    -5.49185    -5.54066  0.00563899
         727    -5.45022    -5.54054   0.0056326
         728    -5.38371    -5.54032  0.00562898
         729    -5.34029    -5.54005  0.00562794
         730    -5.40092    -5.53985  0.00562346
         731    -5.46846    -5.53976  0.00561662
         732    -5.45229    -5.53964  0.00561021
         733    -5.44147     -5.5395  0.00560416
         734    -5.45555    -5.53939  0.00559769
         735    -5.47862    -5.53931  0.00559068
         736    -5.46965    -5.53921  0.00558389
         737    -5.43585    -5.53907  0.00557807
         738    -5.48871      -5.539  0.00557093
         739    -5.54334    -5.53901   0.0055634
         740    -5.44183    -5.53888  0.00555743
         741    -5.44695    -5.53875  0.00555131
         742    -5.44351    -5.53863  0.00554532
         743    -5.46615    -5.53853  0.00553871
         744    -5.35004    -5.53827  0.00553706
         745    -5.45297    -5.53816  0.00553081
         746    -5.45404    -5.53805  0.00552454
         747    -5.46283    -5.53795  0.00551807
         748    -5.46607    -5.53785  0.00551153
         749    -5.50588    -5.53781  0.00550433
         750    -5.54217    -5.53781    0.005497
         751    -5.55852    -5.53784  0.00548975
         752    -5.50354     -5.5378  0.00548264
         753    -5.51401    -5.53776  0.00547545
         754    -5.50353    -5.53772  0.00546837
         755    -5.43701    -5.53759  0.00546276
         756    -5.43868    -5.53745   0.0054571
         757    -5.44914    -5.53734  0.00545113
         758    -5.48828    -5.53727  0.00544433
         759    -5.24071    -5.53688  0.00545116
         760    -5.28646    -5.53655  0.00545393
         761    -5.31734    -5.53626  0.00545437
         762    -5.34401    -5.53601  0.00545304
         763    -5.43564    -5.53588  0.00544748
         764    -5.48083    -5.53581  0.00544083
         765    -5.36323    -5.53558  0.00543839
         766    -5.33728    -5.53532  0.00543745
         767     -5.4483    -5.53521  0.00543154
         768    -5.39557    -5.53503  0.00542751
         769    -5.45467    -5.53492  0.00542146
         770     -5.3208    -5.53465  0.00542155
         771    -5.34101     -5.5344  0.00542033
         772    -5.29534    -5.53409  0.00542215
         773     -5.2545    -5.53372  0.00542718
         774     -5.2259    -5.53333  0.00543472
         775    -5.23928    -5.53295  0.00544094
         776    -5.32904    -5.53268  0.00544027
         777    -5.34035    -5.53244   0.0054389
         778    -5.45556    -5.53234   0.0054328
         779    -5.48485    -5.53228  0.00542617
         780    -5.38351    -5.53209  0.00542256
         781    -5.45096    -5.53198  0.00541662
         782    -5.43939    -5.53186  0.00541098
         783    -5.43259    -5.53174  0.00540556
         784    -5.49161    -5.53169  0.00539891
         785    -5.49459    -5.53164  0.00539223
         786    -5.53478    -5.53164  0.00538538
         787    -5.53377    -5.53165  0.00537853
         788    -5.47319    -5.53157  0.00537222
         789    -5.51569    -5.53155  0.00536545
         790    -5.47618    -5.53148  0.00535911
         791    -5.46583     -5.5314  0.00535298
         792    -5.42135    -5.53126  0.00534803
         793    -5.42597    -5.53113  0.00534293
         794    -5.44147    -5.53101  0.00533739
         795    -5.42815    -5.53088  0.00533225
         796    -5.47848    -5.53082  0.00532596
         797    -5.43106    -5.53069  0.00532074
         798    -5.41501    -5.53055  0.00531605
         799    -5.29925    -5.53026  0.00531727
         800     -5.4795     -5.5302  0.00531101
         801    -5.36647    -5.52999  0.00530831
         802    -5.30998    -5.52972  0.00530877
         803    -5.31068    -5.52944  0.00530916
         804    -5.31109    -5.52917   0.0053095
         805    -5.37654    -5.52898  0.00530629
         806    -5.48653    -5.52893  0.00529997
         807    -5.53283    -5.52893   0.0052934
         808     -5.5208    -5.52892  0.00528686
         809    -5.53903    -5.52894  0.00528034
         810    -5.40258    -5.52878  0.00527613
         811    -5.40185    -5.52862  0.00527194
         812    -5.46012    -5.52854  0.00526612
         813    -5.42486    -5.52841  0.00526119
         814    -5.54863    -5.52844  0.00525479
         815    -5.48636    -5.52839  0.00524859
         816    -5.44653    -5.52829  0.00524312
         817    -5.38544    -5.52811  0.00523962
         818    -5.31909    -5.52786  0.00523944
         819    -5.28495    -5.52756  0.00524143
         820    -5.37967    -5.52738  0.00523814
         821    -5.34245    -5.52715   0.0052366
         822    -5.48536     -5.5271  0.00523047
         823    -5.51802    -5.52709  0.00522413
         824     -5.4626    -5.52701  0.00521838
         825    -5.52009      -5.527  0.00521206
         826    -5.60464     -5.5271   0.0052066
         827     -5.5735    -5.52715   0.0052006
         828    -5.49583    -5.52712  0.00519446
         829    -5.47856    -5.52706  0.00518852
         830    -5.46551    -5.52698   0.0051828
         831    -5.51028    -5.52696   0.0051766
         832    -5.50428    -5.52694  0.00517045
         833    -5.50505    -5.52691  0.00516431
         834    -5.47373    -5.52685  0.00515851
         835     -5.3784    -5.52667   0.0051554
         836    -5.36276    -5.52647  0.00515296
         837    -5.45008    -5.52638  0.00514761
         838    -5.45909     -5.5263  0.00514209
         839    -5.55749    -5.52634   0.0051361
         840    -5.52424    -5.52634  0.00512999
         841    -5.60001    -5.52642  0.00512463
         842    -5.54331    -5.52644  0.00511859
         843    -5.50183    -5.52641   0.0051126
         844    -5.38766    -5.52625  0.00510918
         845    -5.42711    -5.52613  0.00510448
         846    -5.45686    -5.52605  0.00509911
         847    -5.46094    -5.52597  0.00509367
         848    -5.42791    -5.52586  0.00508897
         849     -5.4387    -5.52576  0.00508401
         850    -5.50273    -5.52573   0.0050781
         851      -5.539    -5.52574  0.00507216
         852    -5.46769    -5.52568  0.00506667
         853    -5.40714    -5.52554  0.00506263
         854    -5.37249    -5.52536  0.00505987
         855    -5.41958    -5.52523  0.00505547
         856     -5.3851    -5.52507  0.00505221
         857    -5.36043    -5.52488  0.00504997
         858    -5.37715    -5.52471  0.00504702
         859    -5.48154    -5.52466  0.00504139
         860    -5.43124    -5.52455   0.0050367
         861    -5.44875    -5.52446  0.00503162
         862    -5.42995    -5.52435  0.00502698
         863    -5.40893    -5.52422  0.00502293
         864    -5.35814    -5.52402  0.00502079
         865    -5.34437    -5.52382  0.00501928
         866    -5.36104    -5.52363  0.00501701
         867    -5.41015     -5.5235  0.00501293
         868    -5.44735    -5.52341  0.00500792
         869    -5.44255    -5.52332  0.00500302
         870     -5.4415    -5.52322  0.00499815
         871    -5.39415    -5.52307  0.00499461
         872    -5.43957    -5.52298   0.0049898
         873    -5.33835    -5.52277  0.00498856
         874     -5.5085    -5.52275  0.00498288
         875      -5.468    -5.52269  0.00497758
         876    -5.40898    -5.52256  0.00497359
         877    -5.42289    -5.52244  0.00496922
         878    -5.37797    -5.52228  0.00496628
         879     -5.2968    -5.52202  0.00496725
         880    -5.30368    -5.52178   0.0049678
         881    -5.38364    -5.52162  0.00496464
         882    -5.37913    -5.52146  0.00496163
         883    -5.42577    -5.52135   0.0049572
         884    -5.43997    -5.52126  0.00495245
         885    -5.40988    -5.52113  0.00494845
         886    -5.43692    -5.52104  0.00494378
         887    -5.36152    -5.52086  0.00494147
         888    -5.42088    -5.52074  0.00493719
         889    -5.40424    -5.52061  0.00493338
         890    -5.44482    -5.52053  0.00492857
         891    -5.32842    -5.52031  0.00492775
         892    -5.49095    -5.52028  0.00492234
         893    -5.48492    -5.52024  0.00491698
         894    -5.55242    -5.52027  0.00491161
         895     -5.4479    -5.52019  0.00490679
         896     -5.4496    -5.52012  0.00490195
         897    -5.41396       -5.52  0.00489791
         898    -5.46697    -5.51994  0.00489281
         899    -5.42713    -5.51983  0.00488846
         900    -5.52542    -5.51984  0.00488303
         901    -5.48553     -5.5198  0.00487776
         902    -5.47392    -5.51975  0.00487262
         903    -5.41963    -5.51964  0.00486848
         904     -5.4307    -5.51954  0.00486409
         905    -5.49743    -5.51952  0.00485878
         906    -5.46381    -5.51946  0.00485381
         907     -5.3599    -5.51928  0.00485164
         908    -5.44931     -5.5192  0.00484691
         909    -5.46896    -5.51915  0.00484189
         910     -5.3284    -5.51894  0.00484111
         911     -5.3996    -5.51881  0.00483756
         912    -5.44787    -5.51873  0.00483289
         913    -5.47795    -5.51869   0.0048278
         914    -5.43349    -5.51859  0.00482342
         915    -5.35139    -5.51841  0.00482161
         916    -5.37947    -5.51826  0.00481873
         917    -5.37887    -5.51811  0.00481587
         918    -5.30734    -5.51788  0.00481609
         919    -5.33041    -5.51767  0.00481517
         920    -5.41765    -5.51756  0.00481116
         921     -5.4612     -5.5175  0.00480633
         922    -5.36731    -5.51734  0.00480388
         923    -5.39235     -5.5172  0.00480058
         924    -5.39692    -5.51707  0.00479715
         925    -5.46212    -5.51701  0.00479233
         926    -5.38321    -5.51687  0.00478933
         927    -5.33557    -5.51667  0.00478816
         928    -5.34877    -5.51649  0.00478641
         929     -5.4196    -5.51639   0.0047824
         930     -5.3839    -5.51625  0.00477938
         931    -5.38049     -5.5161  0.00477647
         932    -5.27972    -5.51585  0.00477807
         933    -5.36175    -5.51568   0.0047758
         934    -5.35408    -5.51551  0.00477382
         935     -5.2937    -5.51527  0.00477461
         936    -5.43184    -5.51518  0.00477034
         937    -5.35569    -5.51501  0.00476829
         938    -5.41138     -5.5149  0.00476448
         939    -5.43045    -5.51481  0.00476026
         940    -5.42801    -5.51472  0.00475609
         941    -5.45537    -5.51466  0.00475145
         942    -5.42197    -5.51456  0.00474743
         943    -5.36704     -5.5144  0.00474497
         944    -5.36174    -5.51424   0.0047427
         945    -5.19887    -5.51391  0.00474941
         946    -5.30876    -5.51369  0.00474933
         947    -5.39842    -5.51357  0.00474588
         948    -5.37899    -5.51343    0.004743
         949    -5.38486    -5.51329  0.00473993
         950    -5.27734    -5.51304  0.00474145
         951    -5.36166    -5.51288  0.00473913
         952    -5.36742    -5.51273  0.00473662
         953    -5.41563    -5.51263  0.00473274
         954    -5.47682    -5.51259  0.00472793
         955    -5.53147    -5.51261  0.00472302
         956    -5.55342    -5.51265  0.00471827
         957    -5.53895    -5.51268  0.00471342
         958    -5.46205    -5.51263   0.0047088
         959    -5.52502    -5.51264  0.00470391
         960    -5.56935     -5.5127  0.00469938
         961    -5.52031    -5.51271  0.00469449
         962    -5.55796    -5.51275  0.00468985
         963    -5.57198    -5.51282  0.00468538
         964    -5.58112    -5.51289  0.00468106
         965    -5.57303    -5.51295  0.00467662
         966    -5.50639    -5.51294  0.00467178
         967    -5.54702    -5.51298  0.00466709
         968    -5.51724    -5.51298  0.00466227
         969    -5.56964    -5.51304  0.00465782
         970    -5.67467    -5.51321    0.004656
         971    -5.69952     -5.5134  0.00465516
         972    -5.54045    -5.51343  0.00465045
         973     -5.5161    -5.51343  0.00464567
         974    -5.48051     -5.5134  0.00464103
         975    -5.52578    -5.51341  0.00463628
         976    -5.59793     -5.5135  0.00463234
         977    -5.45156    -5.51343  0.00462803
         978    -5.52027    -5.51344  0.00462331
         979    -5.44573    -5.51337   0.0046191
         980    -5.60407    -5.51346  0.00461532
         981    -5.55512     -5.5135  0.00461081
         982    -5.58969    -5.51358  0.00460676
         983      -5.507    -5.51358  0.00460208
         984     -5.5446    -5.51361  0.00459751
         985    -5.45162    -5.51354  0.00459328
         986    -5.51385    -5.51354  0.00458862
         987    -5.56483     -5.5136  0.00458426
         988    -5.59984    -5.51368  0.00458045
         989    -5.58833    -5.51376  0.00457644
         990    -5.58497    -5.51383  0.00457239
         991    -5.56478    -5.51388  0.00456806
         992    -5.51676    -5.51389  0.00456346
         993    -5.55183    -5.51392  0.00455902
         994    -5.47605    -5.51389  0.00455459
         995    -5.47176    -5.51384  0.00455021
         996    -5.35639    -5.51368  0.00454839
         997    -5.28556    -5.51346  0.00454958
         998      -5.414    -5.51336  0.00454611
         999    -5.38873    -5.51323  0.00454327
        1000    -5.40883    -5.51313  0.00453993
        1001    -5.33361    -5.51295  0.00453894
        1002    -5.39057    -5.51283  0.00453605
        1003    -5.42067    -5.51273  0.00453246
        1004    -5.56396    -5.51279  0.00452823
        1005    -5.57644    -5.51285  0.00452417
        1006    -5.58943    -5.51292  0.00452031
        1007    -5.48677     -5.5129   0.0045159
        1008    -5.46349    -5.51285  0.00451168
        1009    -5.34557    -5.51268  0.00451025
        1010    -5.51475    -5.51269  0.00450579
        1011    -5.48022    -5.51265  0.00450145
        1012    -5.45307    -5.51259  0.00449738
        1013    -5.42541    -5.51251  0.00449377
        1014    -5.44833    -5.51245  0.00448978
        1015    -5.38402    -5.51232  0.00448714
        1016    -5.33547    -5.51214   0.0044861
        1017    -5.41519    -5.51205   0.0044827
        1018    -5.34518    -5.51189  0.00448129
        1019    -5.32472     -5.5117  0.00448066
        1020    -5.43566    -5.51163  0.00447689
        1021    -5.44147    -5.51156  0.00447303
        1022    -5.41426    -5.51146  0.00446966
        1023    -5.43869    -5.51139  0.00446586
        1024    -5.42723    -5.51131  0.00446226
        1025    -5.38308    -5.51118  0.00445966
        1026    -5.46229    -5.51114  0.00445556
        1027    -5.39689    -5.51103  0.00445261
        1028    -5.44116    -5.51096   0.0044488
        1029    -5.39401    -5.51084  0.00444593
        1030    -5.46492     -5.5108  0.00444184
        1031    -5.44334    -5.51073  0.00443801
        1032    -5.57018    -5.51079  0.00443408
        1033    -5.57159    -5.51085  0.00443018
        1034    -5.55704     -5.5109  0.00442612
        1035    -5.60865    -5.51099  0.00442285
        1036    -5.65401    -5.51113  0.00442074
        1037    -5.58397     -5.5112  0.00441703
        1038    -5.52889    -5.51122  0.00441281
        1039     -5.5835    -5.51128  0.00440911
        1040    -5.57055    -5.51134  0.00440524
        1041    -5.47585    -5.51131  0.00440114
        1042    -5.44936    -5.51125  0.00439732
        1043    -5.48848    -5.51123  0.00439316
        1044    -5.46353    -5.51118  0.00438919
        1045    -5.46511    -5.51114  0.00438521
        1046    -5.51043    -5.51114  0.00438102
        1047    -5.50225    -5.51113  0.00437684
        1048    -5.47775     -5.5111  0.00437278
        1049    -5.40782      -5.511  0.00436972
        1050    -5.34593    -5.51084  0.00436838
        1051    -5.41948    -5.51075  0.00436509
        1052    -5.37401    -5.51062  0.00436288
        1053    -5.45794    -5.51057  0.00435902
        1054    -5.50493    -5.51057  0.00435489
        1055     -5.5626    -5.51062  0.00435104
        1056    -5.49156     -5.5106  0.00434696
        1057    -5.42505    -5.51052   0.0043436
        1058    -5.44699    -5.51046  0.00433991
        1059    -5.44953     -5.5104  0.00433619
        1060    -5.48383    -5.51038  0.00433217
        1061    -5.51817    -5.51038   0.0043281
        1062    -5.54917    -5.51042  0.00432418
        1063    -5.46245    -5.51037  0.00432034
        1064    -5.46436    -5.51033   0.0043165
        1065      -5.433    -5.51026  0.00431306
        1066    -5.38672    -5.51014  0.00431057
        1067    -5.43582    -5.51007  0.00430709
        1068     -5.3807    -5.50995  0.00430476
        1069    -5.19778    -5.50966  0.00431063
        1070    -5.37332    -5.50953  0.00430848
        1071    -5.36601     -5.5094  0.00430654
        1072    -5.40083     -5.5093  0.00430372
        1073    -5.31561    -5.50912  0.00430349
        1074    -5.33291    -5.50895  0.00430261
        1075    -5.43871    -5.50889   0.0042991
        1076    -5.42302    -5.50881  0.00429585
        1077    -5.49377    -5.50879  0.00429188
        1078    -5.50788    -5.50879   0.0042879
        1079    -5.58009    -5.50886  0.00428443
        1080    -5.48529    -5.50884  0.00428052
        1081    -5.52703    -5.50885   0.0042766
        1082    -5.55487     -5.5089  0.00427286
        1083    -5.59031    -5.50897  0.00426957
        1084    -5.55685    -5.50902  0.00426586
        1085     -5.6146    -5.50911  0.00426304
        1086    -5.61132    -5.50921  0.00426015
        1087    -5.57951    -5.50927  0.00425672
        1088    -5.59477    -5.50935  0.00425354
        1089    -5.58682    -5.50942  0.00425023
        1090    -5.56519    -5.50947  0.00424663
        1091     -5.5655    -5.50952  0.00424305
        1092    -5.57902    -5.50959  0.00423964
        1093    -5.55257    -5.50963  0.00423595
        1094    -5.52197    -5.50964  0.00423209
        1095    -5.53456    -5.50966  0.00422829
        1096    -5.51912    -5.50967  0.00422444
        1097    -5.49648    -5.50966   0.0042206
        1098    -5.48023    -5.50963  0.00421685
        1099    -5.56145    -5.50968  0.00421327
        1100    -5.61129    -5.50977  0.00421045
        1101    -5.56398    -5.50982  0.00420692
        1102    -5.49587    -5.50981  0.00420312
        1103    -5.50209     -5.5098  0.00419931
        1104    -5.47204    -5.50977  0.00419565
        1105    -5.44575    -5.50971  0.00419225
        1106    -5.47545    -5.50968  0.00418858
        1107     -5.4708    -5.50964  0.00418494
        1108    -5.49366    -5.50963  0.00418119
        1109     -5.5387    -5.50965   0.0041775
        1110    -5.53145    -5.50967  0.00417378
        1111    -5.54716    -5.50971  0.00417016
        1112    -5.53478    -5.50973  0.00416647
        1113    -5.54254    -5.50976  0.00416283
        1114    -5.65456    -5.50989  0.00416113
        1115     -5.6447    -5.51001  0.00415915
        1116    -5.59746    -5.51009  0.00415616
        1117    -5.59846    -5.51017  0.00415319
        1118    -5.60754    -5.51025  0.00415039
        1119    -5.50804    -5.51025  0.00414668
        1120    -5.54453    -5.51028  0.00414309
        1121    -5.61965    -5.51038  0.00414055
        1122    -5.59605    -5.51046  0.00413756
        1123    -5.56675    -5.51051  0.00413418
        1124    -5.61843     -5.5106  0.00413162
        1125    -5.62941    -5.51071  0.00412929
        1126    -5.63025    -5.51081  0.00412699
        1127    -5.58949    -5.51088  0.00412392
        1128    -5.55512    -5.51092  0.00412045
        1129    -5.57884    -5.51098  0.00411724
        1130    -5.55986    -5.51103  0.00411382
        1131    -5.53775    -5.51105  0.00411025
        1132    -5.60422    -5.51113  0.00410745
        1133    -5.52804    -5.51115  0.00410385
        1134    -5.45647     -5.5111  0.00410051
        1135    -5.36958    -5.51097   0.0040988
        1136    -5.47403    -5.51094  0.00409532
        1137    -5.56368    -5.51099  0.00409198
        1138    -5.52369      -5.511   0.0040884
        1139    -5.49864    -5.51099  0.00408482
        1140    -5.46604    -5.51095  0.00408143
        1141    -5.42659    -5.51088  0.00407852
        1142    -5.44165    -5.51082   0.0040754
        1143    -5.48975     -5.5108  0.00407188
        1144    -5.59028    -5.51087  0.00406891
        1145    -5.48672    -5.51085  0.00406541
        1146    -5.46774    -5.51081  0.00406204
        1147    -5.46455    -5.51077   0.0040587
        1148    -5.49888    -5.51076  0.00405517
        1149    -5.48354    -5.51073  0.00405171
        1150    -5.51182    -5.51073  0.00404819
        1151    -5.51876    -5.51074  0.00404468
        1152    -5.42181    -5.51066  0.00404191
        1153     -5.3638    -5.51054  0.00404041
        1154    -5.45676    -5.51049  0.00403717
        1155    -5.41493    -5.51041  0.00403453
        1156     -5.5019     -5.5104  0.00403104
        1157    -5.45692    -5.51035  0.00402782
        1158    -5.47643    -5.51032  0.00402445
        1159    -5.51668    -5.51033  0.00402098
        1160    -5.49543    -5.51032  0.00401754
        1161    -5.45025    -5.51027  0.00401441
        1162    -5.40504    -5.51017  0.00401198
        1163    -5.41268    -5.51009   0.0040094
        1164     -5.4328    -5.51002  0.00400651
        1165    -5.46582    -5.50999  0.00400325
        1166    -5.51928    -5.50999  0.00399982
        1167    -5.51415       -5.51   0.0039964
        1168    -5.51859    -5.51001  0.00399298
        1169    -5.44663    -5.50995  0.00398993
        1170    -5.46815    -5.50992  0.00398668
        1171    -5.51359    -5.50992  0.00398328
        1172    -5.44235    -5.50986   0.0039803
        1173    -5.47404    -5.50983  0.00397702
        1174    -5.47318     -5.5098  0.00397376
        1175    -5.53153    -5.50982  0.00397042
        1176    -5.61231     -5.5099    0.003968
        1177    -5.53705    -5.50993   0.0039647
        1178    -5.49659    -5.50992  0.00396135
        1179     -5.4557    -5.50987  0.00395825
        1180    -5.51823    -5.50988   0.0039549
        1181    -5.59072    -5.50995  0.00395215
        1182    -5.46243    -5.50991  0.00394901
        1183    -5.45131    -5.50986  0.00394598
        1184    -5.46721    -5.50982  0.00394281
        1185    -5.50848    -5.50982  0.00393949
        1186    -5.45321    -5.50977  0.00393645
        1187    -5.52654    -5.50979  0.00393316
        1188    -5.60099    -5.50986   0.0039306
        1189    -5.61783    -5.50995  0.00392834
        1190    -5.57928    -5.51001  0.00392548
        1191    -5.55122    -5.51005  0.00392233
        1192    -5.49955    -5.51004  0.00391905
        1193    -5.49754    -5.51003  0.00391578
        1194    -5.48409       -5.51  0.00391256
        1195    -5.49154    -5.50999  0.00390932
        1196    -5.35029    -5.50986  0.00390833
        1197    -5.42238    -5.50978  0.00390575
        1198    -5.42598    -5.50971  0.00390311
        1199    -5.45744    -5.50967   0.0039001
        1200    -5.58027    -5.50973  0.00389729
