#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         356    0.990209     1.57256   0.0548639
         357    0.718037     1.57017   0.0547624
         358     1.10484     1.56887   0.0546248
         359     1.50312     1.56869    0.054473
         360     1.45517     1.56837   0.0543226
         361     1.38699     1.56787   0.0541744
         362      1.5965     1.56795   0.0540248
         363     1.47593     1.56769   0.0538766
         364     1.38765      1.5672   0.0537308
         365     1.35782     1.56663   0.0535867
         366     1.46787     1.56636    0.053441
         367     1.64332     1.56657   0.0532958
         368     1.79837      1.5672   0.0531547
         369     2.06068     1.56853   0.0530274
         370      1.5566      1.5685   0.0528841
         371     1.74564     1.56898   0.0527437
         372      2.0535     1.57028    0.052618
         373      2.5256     1.57284   0.0525393
         374     2.28949     1.57476   0.0524337
         375     2.26834     1.57661   0.0523265
         376     2.45761     1.57895   0.0522398
         377     2.36491     1.58104   0.0521428
         378     2.32106     1.58299   0.0520416
         379     2.14822     1.58449   0.0519256
         380     2.30444     1.58638   0.0518235
         381     2.05787     1.58762   0.0517023
         382     1.69761     1.58791   0.0515677
         383     1.65396     1.58808   0.0514334
         384     1.59907     1.58811   0.0512995
         385     1.71556     1.58844   0.0511673
         386     1.43652     1.58804   0.0510362
         387     1.41564      1.5876   0.0509063
         388     1.39412      1.5871   0.0507775
         389     1.38217     1.58657   0.0506497
         390     1.04633     1.58519   0.0505388
         391     1.23934      1.5843   0.0504173
         392     1.16164     1.58323   0.0503002
         393    0.939006     1.58159   0.0501989
         394     1.02732     1.58018   0.0500912
         395     1.30363     1.57948   0.0499693
         396     1.43245     1.57911   0.0498445
         397     1.52289     1.57897   0.0497191
         398     1.53475     1.57885   0.0495943
         399    0.966058     1.57732   0.0494938
         400     1.11543     1.57616   0.0493836
         401     1.01298     1.57476   0.0492804
         402     1.31447     1.57411    0.049162
         403       1.827     1.57474    0.049044
         404     1.72553     1.57511   0.0489241
         405     1.52413     1.57499   0.0488034
         406    0.987456     1.57354   0.0487047
         407     0.57835     1.57109   0.0486464
         408     0.73713     1.56905     0.04857
         409    0.951794     1.56754   0.0484747
         410     1.03758     1.56625   0.0483737
         411     1.44723     1.56596   0.0482569
         412     1.24715     1.56519    0.048146
         413      1.5294      1.5651   0.0480295
         414     1.63247     1.56526   0.0479137
         415     1.62623     1.56541   0.0477985
         416     1.76331     1.56588    0.047686
         417     1.33683     1.56534   0.0475748
         418     1.41421     1.56497   0.0474623
         419     1.77383     1.56547   0.0473517
         420     1.87116      1.5662   0.0472445
         421     1.66202     1.56643   0.0471329
         422     1.40435     1.56604   0.0470227
         423     1.97401     1.56701   0.0469215
         424     1.48095     1.56681   0.0468112
         425     1.61727     1.56692   0.0467012
         426     1.93308     1.56778   0.0465995
         427     1.73823     1.56818   0.0464921
         428     1.50439     1.56803   0.0463837
         429     1.67046     1.56827   0.0462762
         430     1.70055     1.56858   0.0461696
         431     1.75486     1.56901   0.0460645
         432     1.83768     1.56963   0.0459621
         433     1.84408     1.57027   0.0458603
         434     1.96844     1.57119   0.0457638
         435     1.73146     1.57155   0.0456601
         436     1.62287     1.57167   0.0455555
         437     1.98057     1.57261   0.0454609
         438     1.29212     1.57197   0.0453616
         439     1.56142     1.57194   0.0452583
         440     1.54098     1.57187   0.0451555
         441     1.25672     1.57116   0.0450587
         442     1.24969     1.57043   0.0449627
         443    0.935466       1.569    0.044884
         444     1.33098     1.56846   0.0447861
         445     1.19401     1.56762   0.0446934
         446      1.2549     1.56692   0.0445987
         447     1.31765     1.56636   0.0445024
         448     1.23122     1.56561   0.0444093
         449     1.33644      1.5651   0.0443134
         450     1.07459     1.56401   0.0442283
         451    0.770946     1.56225   0.0441652
         452     1.06179     1.56115   0.0440813
         453     1.46314     1.56093   0.0439846
         454     1.66122     1.56115   0.0438882
         455     1.59258     1.56122   0.0437918
         456     1.57928     1.56126   0.0436958
         457     1.78359     1.56175   0.0436029
         458     1.93279     1.56256   0.0435152
         459     1.85709      1.5632   0.0434251
         460     1.55941     1.56319   0.0433307
         461     1.63175     1.56334    0.043237
         462     1.82251      1.5639   0.0431471
         463     1.41782     1.56358    0.043055
         464     1.39944     1.56323   0.0429637
         465     1.22624     1.56251   0.0428774
         466     1.72205     1.56285   0.0427868
         467     2.07905     1.56395   0.0427094
         468     1.98387     1.56485   0.0426276
         469     1.91371     1.56559   0.0425432
         470     2.02925     1.56658   0.0424641
         471     2.24323     1.56802   0.0423982
         472     1.96388     1.56886   0.0423167
         473     2.09616     1.56997   0.0422419
         474      2.1866     1.57127   0.0421728
         475      1.7126     1.57157   0.0420851
         476     2.09639     1.57267   0.0420111
         477     2.10882      1.5738   0.0419381
         478       2.154     1.57501   0.0418679
         479     1.91703     1.57572   0.0417866
         480     1.75296     1.57609   0.0417012
         481     1.59061     1.57612   0.0416145
         482     1.64772     1.57627   0.0415284
         483     2.01129     1.57717   0.0414522
         484     1.80595     1.57765   0.0413692
         485     1.57329     1.57764   0.0412839
         486     1.12599     1.57671   0.0412095
         487     1.01447     1.57555    0.041141
         488     1.36803     1.57513   0.0410589
         489     1.09348     1.57414   0.0409867
         490     1.31021      1.5736   0.0409066
         491     1.48943     1.57343   0.0408237
         492     1.64774     1.57358    0.040741
         493     1.74967     1.57394   0.0406599
         494     1.94921      1.5747   0.0405847
         495     2.36133     1.57629   0.0405338
         496     2.30992     1.57777   0.0404791
         497     2.36147     1.57934   0.0404283
         498     2.22145     1.58063   0.0403677
         499     2.14159     1.58176   0.0403025
         500     1.64434     1.58188    0.040222
         501     2.11721     1.58295   0.0401559
         502     2.00712      1.5838   0.0400848
         503     1.69028     1.58401   0.0400057
         504     1.25251     1.58335   0.0399317
         505      1.7262     1.58363   0.0398537
         506       1.631     1.58373    0.039775
         507     1.75277     1.58406    0.039698
         508     1.78196     1.58445   0.0396217
         509     1.69158     1.58466   0.0395444
         510     1.74213     1.58497   0.0394681
         511     2.00869      1.5858   0.0393996
         512     1.98872     1.58659   0.0393305
         513     1.41332     1.58625   0.0392553
         514     1.50398     1.58609   0.0391792
         515     1.46094     1.58585   0.0391039
         516     1.37139     1.58543   0.0390303
         517     1.75081     1.58575   0.0389561
         518     1.88857     1.58633   0.0388853
         519     2.07337     1.58727   0.0388217
         520     2.20138     1.58845    0.038765
         521     1.92382      1.5891    0.038696
         522       2.321      1.5905   0.0386472
         523     2.06308      1.5914   0.0385839
         524     1.97434     1.59213   0.0385172
         525     1.38408     1.59174   0.0384459
         526       1.638     1.59183   0.0383729
         527     1.81318     1.59225   0.0383024
         528     1.66496     1.59238   0.0382301
         529     1.43113     1.59208    0.038159
         530     1.58369     1.59206    0.038087
         531     1.40339     1.59171   0.0380169
         532     1.50129     1.59154   0.0379459
         533     1.93286     1.59218   0.0378801
         534       2.065     1.59306   0.0378195
         535     1.93519      1.5937   0.0377542
         536     1.50092     1.59353   0.0376842
         537     1.65473     1.59364   0.0376142
         538     1.85666     1.59413   0.0375474
         539     1.64166     1.59422   0.0374779
         540     1.90677      1.5948   0.0374129
         541     2.27047     1.59605   0.0373646
         542     2.03505     1.59686   0.0373044
         543     1.95556     1.59752   0.0372416
         544     2.29411      1.5988   0.0371951
         545     2.11072     1.59974   0.0371388
         546      2.0157      1.6005   0.0370785
         547     1.44209     1.60021   0.0370119
         548     1.66814     1.60033   0.0369446
         549     1.81371     1.60072   0.0368793
         550     1.12717     1.59986   0.0368223
         551     1.07907     1.59892   0.0367676
         552     1.20537      1.5982   0.0367079
         553     1.26481      1.5976   0.0366465
         554     1.12426     1.59675   0.0365903
         555       1.134     1.59591   0.0365339
         556     1.26642     1.59532    0.036473
         557     1.61005     1.59535   0.0364075
         558     1.46616     1.59512    0.036343
         559     1.84529     1.59556   0.0362807
         560     1.45735     1.59532   0.0362168
         561     1.43648     1.59503   0.0361533
         562     1.65077     1.59513   0.0360891
         563     1.83629     1.59556   0.0360276
         564     1.81462     1.59595   0.0359658
         565     1.46691     1.59572   0.0359029
         566     1.52207     1.59559   0.0358397
         567     2.01523     1.59633   0.0357841
         568     2.00768     1.59705   0.0357284
         569     2.34454     1.59837   0.0356898
         570     2.24997     1.59951   0.0356455
         571     2.21644     1.60059   0.0355994
         572     2.28222     1.60178   0.0355571
         573     2.21539     1.60285   0.0355112
         574     1.96878     1.60349    0.035455
         575     1.95374      1.6041   0.0353986
         576     2.25352     1.60523   0.0353551
         577       2.219     1.60629   0.0353098
         578     2.26284     1.60743    0.035267
         579     1.97436     1.60806   0.0352118
         580      2.1422     1.60898   0.0351631
         581     1.40833     1.60864   0.0351043
         582     1.60112     1.60862    0.035044
         583       1.373     1.60822   0.0349862
         584     1.91286     1.60874   0.0349302
         585     1.81128     1.60909   0.0348722
         586     1.57696     1.60903   0.0348127
         587     1.36918     1.60862   0.0347558
         588     1.41727      1.6083   0.0346982
         589     1.01024     1.60728   0.0346542
         590     1.26826     1.60671   0.0346002
         591     1.62469     1.60674   0.0345417
         592     2.00055     1.60741   0.0344897
         593     1.65256     1.60748   0.0344316
         594     1.72277     1.60768   0.0343742
         595     1.50497      1.6075   0.0343169
         596     1.68332     1.60763   0.0342595
         597     1.46128     1.60738    0.034203
         598     1.37301     1.60699   0.0341481
         599     1.72423     1.60719   0.0340916
         600     1.76703     1.60745   0.0340359
         601      1.2347     1.60683   0.0339849
         602     1.19811     1.60616   0.0339352
         603     1.19208     1.60547   0.0338859
         604      1.0485     1.60455   0.0338423
         605     1.06462     1.60365   0.0337981
         606     1.09057     1.60281    0.033753
         607     1.42369     1.60251   0.0336987
         608     1.63639     1.60257   0.0336433
         609     1.33871     1.60214   0.0335908
         610    0.967099     1.60109   0.0335519
         611     1.31809     1.60063   0.0335002
         612     1.31783     1.60017   0.0334486
         613     1.18813      1.5995   0.0334008
         614     1.28793     1.59899   0.0333503
         615     1.09977     1.59818   0.0333059
         616     1.24473      1.5976   0.0332568
         617     1.38847     1.59726   0.0332046
         618      1.2648     1.59673   0.0331552
         619     1.12835     1.59597   0.0331103
         620     1.01244     1.59503   0.0330703
         621     1.22539     1.59443   0.0330224
         622     1.62151     1.59448   0.0329693
         623     1.67736     1.59461   0.0329167
         624      1.1754     1.59394   0.0328708
         625     1.20787     1.59332    0.032824
         626     1.58484     1.59331   0.0327715
         627     1.28042     1.59281   0.0327231
         628     1.00237     1.59187   0.0326845
         629     1.09481     1.59108   0.0326421
         630     1.09939      1.5903   0.0325996
         631      1.5135     1.59018   0.0325481
         632     1.74298     1.59042   0.0324975
         633     1.90991     1.59092   0.0324501
         634     2.02979     1.59161   0.0324063
         635     1.59766     1.59162   0.0323553
         636     1.85588     1.59204   0.0323071
         637     1.84746     1.59244   0.0322589
         638     1.76537     1.59271   0.0322094
         639     1.87521     1.59315   0.0321621
         640     1.51093     1.59303   0.0321121
         641     1.37901     1.59269   0.0320637
         642     1.51212     1.59257    0.032014
         643     1.49634     1.59242   0.0319646
         644     1.22778     1.59185   0.0319199
         645     1.35966     1.59149   0.0318725
         646     1.99432     1.59211   0.0318292
         647     1.88941     1.59257   0.0317834
         648     1.88698     1.59303   0.0317376
         649     1.65715     1.59313   0.0316888
         650     1.38449     1.59281   0.0316417
         651     1.51229     1.59268   0.0315933
         652     1.92945      1.5932   0.0315491
         653     1.80393     1.59352   0.0315024
         654     1.91761     1.59402   0.0314582
         655     1.91926     1.59451    0.031414
         656     1.82417     1.59486   0.0313681
         657     1.73801     1.59508   0.0313211
         658     1.49335     1.59493   0.0312739
         659     1.63071     1.59498   0.0312265
         660     1.67887     1.59511   0.0311794
         661     2.15372     1.59595   0.0311437
         662     2.35943     1.59711    0.031118
         663     2.18527     1.59799   0.0310837
         664     2.22893     1.59894   0.0310514
         665     2.77915     1.60072   0.0310554
         666      2.3483     1.60184   0.0310291
         667     2.16649     1.60269   0.0309941
         668     2.47654       1.604   0.0309753
         669     2.56361     1.60543   0.0309622
         670     2.11975      1.6062   0.0309255
         671     2.21589     1.60711   0.0308927
         672     2.01521     1.60771   0.0308527
         673      1.7091     1.60786   0.0308073
         674     2.02352     1.60848   0.0307677
         675     2.09723      1.6092   0.0307307
         676     2.08489     1.60991   0.0306933
         677     2.51913     1.61125   0.0306773
         678     2.26235     1.61221   0.0306471
         679     2.29804     1.61322   0.0306186
         680     1.93222     1.61369   0.0305771
         681     2.02947      1.6143   0.0305383
         682      2.0878       1.615   0.0305015
         683     1.84933     1.61534   0.0304587
         684     1.63801     1.61537   0.0304142
         685     1.83291     1.61569   0.0303715
         686     1.91346     1.61612   0.0303303
         687     2.47406     1.61737   0.0303118
         688     1.90308     1.61779   0.0302706
         689     2.19724     1.61863   0.0302384
         690     1.74413     1.61881   0.0301951
         691     2.08743     1.61949    0.030159
         692     1.45472     1.61925   0.0301164
         693     2.13628        1.62   0.0300822
         694     1.74471     1.62018   0.0300394
         695     2.11837     1.62089   0.0300047
         696      1.7248     1.62104   0.0299619
         697     1.68999     1.62114   0.0299191
         698      1.7852     1.62138   0.0298772
         699     1.64405     1.62141   0.0298345
         700     1.90991     1.62182   0.0297947
         701     2.18665     1.62263   0.0297631
         702     2.45807     1.62382   0.0297445
         703     2.34802     1.62485     0.02972
         704     1.90429     1.62524   0.0296804
         705     1.64171     1.62527   0.0296383
         706     1.48225     1.62506    0.029597
         707     1.58455     1.62501   0.0295552
         708     1.64462     1.62504   0.0295135
         709     1.50734     1.62487   0.0294723
         710     1.55255     1.62477    0.029431
         711      1.5548     1.62467   0.0293898
         712     1.52534     1.62453   0.0293488
         713     1.44601     1.62428   0.0293087
